ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,-2,2,5,4,-1,-10,18
2,-5,-4,-7,-3,-2,-8,-27
-11,-25,-8,-2,-4,-3,-5,-2
4,12,4,1,5,1,4,13
-4,-2,1,2,1,1,-1,-10
-5,-7,-1,-7,-11,-3,5,13
0,-19,-5,-2,8,0,-5,-4
4,32,-1,-3,-3,-1,0,6
-3,30,1,-1,-6,-1,-4,-2
-8,-16,3,3,-2,-4,-6,-3
9,4,2,-3,-3,-1,-2,-8
-3,-23,-4,-1,-12,-4,2,15
3,6,-3,-2,9,3,5,-5
1,22,4,2,-6,0,3,5
-1,-16,-4,1,-3,1,-3,-10
8,19,7,6,10,-1,-2,5
-6,36,0,-10,-19,-10,-8,-11
-8,-41,-9,1,4,2,0,-5
2,-10,-1,-1,-2,-1,1,9
-1,8,-2,-4,1,-1,-3,2
16,15,7,9,11,12,20,54
8,8,-3,-9,-2,-4,-15,-60
-15,-69,-12,-4,-3,-5,-19,-7
1,-3,-1,1,-2,-2,7,-4
2,-6,0,3,4,1,2,9
0,25,6,8,11,7,16,26
13,5,3,-5,-13,-8,-4,0
3,17,2,-2,10,0,-6,-1
-5,-61,-10,-6,5,6,-1,-15
-6,-7,-1,0,-7,-1,0,3
2,12,4,4,-13,-7,1,-7
-4,2,0,14,16,8,5,16
-3,-7,-7,-9,-6,-6,-3,-26
-3,3,3,10,-2,-4,-5,7
-4,9,0,-15,0,3,6,5
-1,-13,-1,0,-7,-1,-1,-11
-6,-23,-6,1,-4,-2,0,-11
1,-8,-4,-3,3,1,-10,7
3,24,1,5,1,-1,2,12
0,-5,2,-5,-3,1,3,-5
7,25,3,-1,3,3,2,-6
3,-14,4,3,-2,0,11,28
-8,17,0,1,5,0,-5,-11
0,-16,-10,-5,-4,-5,-9,-7
-10,7,1,-3,0,-2,0,-8
4,15,2,2,5,3,3,18
2,36,13,0,-16,-2,4,-7
4,-23,-4,-7,48,18,3,3
-1,-25,-7,-1,-20,-8,-10,1
-10,-8,-6,-5,4,-1,-2,-10
