ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-4,-7,-14,-8,-8,-5,-3,-2
-2,-5,2,2,3,4,3,-3
1,-1,-5,0,-1,1,-5,-3
-5,-16,-11,-2,2,-4,2,-1
0,17,11,3,3,2,3,2
0,0,-3,1,2,1,-3,-1
5,10,3,-1,-8,-2,0,3
4,7,15,6,7,5,2,2
-6,-7,4,-6,-4,-7,-4,-6
-6,-6,-12,-4,-1,-2,-1,-2
3,18,8,0,-3,2,1,2
-3,-12,-4,-2,2,3,1,5
7,11,23,8,3,4,5,0
-6,-19,-10,-6,-2,-4,-2,2
-3,-11,-7,-1,-1,-4,-7,-5
0,-7,-3,-2,-5,-3,2,1
3,13,20,3,5,4,0,1
1,11,2,0,-3,0,0,-1
1,-5,-1,0,3,2,1,0
2,-7,-4,2,1,6,3,0
-5,-2,-14,-7,-4,-5,-3,-2
-1,4,-1,-4,-8,-6,-3,-4
-2,-8,0,-1,1,-1,-1,-3
5,13,8,3,1,4,2,3
-1,-10,-3,0,1,2,0,-3
-1,-3,-1,0,-1,-1,-2,1
-4,5,-5,-4,0,-4,-2,-4
-4,-23,-4,2,0,-1,-5,-1
-3,11,-9,-4,-3,1,5,-2
-1,-21,18,5,4,4,-1,-3
0,1,1,-2,-1,-1,2,0
5,4,-4,0,-1,-2,0,5
-2,3,3,-4,1,-4,-4,-1
-2,7,-25,0,3,3,2,-2
0,-1,4,3,3,5,5,2
0,12,9,0,-2,-3,-3,-4
-2,-20,-6,-4,-2,-5,-3,1
-1,0,-2,1,-5,-9,-4,-1
0,-5,-1,1,0,4,1,2
0,10,-2,-1,5,6,2,0
2,-9,1,7,0,1,0,1
1,5,2,-4,4,-5,-2,-1
-1,1,-1,-1,-4,-4,-1,-1
-5,-19,-8,-7,-5,-2,-3,-4
3,24,-1,-4,1,4,1,0
-2,-7,4,2,-1,-1,-3,0
-2,-1,-3,0,-1,-4,-1,2
-3,3,0,-1,-1,0,2,-3
2,11,-4,-2,-1,1,1,3
4,3,-1,0,1,2,3,-1
