ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-10,-55,-5,-1,-16,-7,0,-15
-1,9,9,29,-9,-12,-1,8
27,60,-9,-29,49,18,1,10
-13,-41,-8,-9,-3,3,5,-13
-14,21,11,-4,-12,-6,-3,25
29,38,17,17,5,5,4,15
-3,-23,-18,7,-1,0,7,19
-19,29,11,0,9,2,-12,-43
-7,-22,-13,1,-8,-5,-3,12
-8,-23,0,-7,1,2,11,6
-30,-18,27,3,-32,-24,-25,-39
9,3,-10,15,28,3,-9,-71
5,-2,-5,-38,15,12,5,19
-48,-64,0,7,-13,-4,-8,-26
6,7,-12,-1,5,1,10,16
6,-51,-8,8,-7,-6,0,9
-5,29,14,12,-8,-7,-4,8
13,15,2,-13,8,5,2,10
-9,-17,11,11,-9,0,-3,-9
-2,6,6,-7,-3,-1,-1,18
4,23,-6,10,3,2,3,9
5,62,12,-3,6,8,21,65
8,25,25,34,-38,-31,-43,-35
-20,-93,-19,-23,29,21,5,-22
4,19,-33,-15,-2,1,-3,-3
-11,-24,-26,6,-14,-8,-3,1
21,39,18,-9,18,17,17,25
-8,-26,11,10,-19,-8,0,11
-4,-11,17,18,-6,-6,-5,1
6,12,-1,-5,2,1,1,3
-3,-4,-12,3,-2,-1,3,-11
0,6,8,-5,-4,-4,-4,7
-2,-1,0,3,-2,0,5,11
7,9,-3,6,-10,-13,-4,12
6,21,5,-25,-7,5,9,-8
-48,-88,-37,-15,-9,-14,-32,-82
0,8,-3,10,1,7,0,10
-6,-68,-7,-9,-2,1,1,-19
7,-20,3,-1,-2,1,15,39
42,127,17,-14,-20,6,26,95
-70,-67,-5,19,8,-25,-39,-94
-8,-81,-4,6,6,2,1,-10
-6,-11,-10,12,1,3,5,-15
16,51,4,-6,1,-2,1,25
28,35,36,-6,24,16,17,-10
-9,17,-19,-4,-4,2,-1,3
-12,-13,-22,-14,0,-6,-7,-12
16,-1,7,13,-26,-12,-2,6
11,27,-11,13,47,14,11,38
-1,-7,14,-25,-18,-1,-12,-43
