ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
14,7,-10,11,-8,3,7,31
7,31,8,-2,15,4,-1,-6
-3,-33,-11,0,-16,3,1,2
2,5,0,10,14,-5,-7,-20
-2,1,-4,3,-23,-1,3,-12
10,0,2,-54,-4,-4,0,7
-10,-5,-20,16,10,0,-1,-10
5,-9,-1,-12,-11,-6,1,4
19,25,14,23,15,0,4,36
-33,-85,2,-3,-2,0,-2,-25
9,21,11,4,11,7,-3,-30
-15,-2,-29,-37,-9,-3,1,0
7,-34,0,3,0,-2,-5,5
-1,21,4,30,1,-3,0,-2
1,13,2,-27,14,8,4,31
-23,-49,-4,22,-12,-9,-14,-29
5,-12,-7,-24,4,2,2,12
8,45,5,8,5,-1,0,34
-13,-16,-8,8,-8,-6,-6,-32
19,26,5,34,5,0,9,17
4,13,2,-58,0,6,1,10
-26,-33,-8,8,-5,-3,-3,-14
6,-15,-6,16,3,-5,-6,4
5,50,8,-12,2,-3,5,14
-1,-14,-1,-9,-11,4,-2,-7
11,26,-10,-9,5,5,1,7
-7,-1,9,21,3,4,14,-9
7,-63,4,-25,-25,-8,-10,-12
-19,-1,-1,17,53,13,0,4
11,-14,1,0,-2,3,5,-8
5,8,-1,9,-7,-4,-5,15
14,36,3,-8,-3,5,8,26
-18,-9,-14,-13,-16,-9,-2,-25
13,-8,1,45,10,2,-4,-23
7,27,4,-33,-3,-2,0,-20
-27,-21,18,34,9,2,-4,-9
-1,-24,-15,-19,11,4,-4,-25
-4,14,3,5,3,-4,2,-2
1,8,0,7,-12,-4,3,25
31,30,-1,-14,7,8,-2,-3
-21,29,13,17,-15,-6,5,14
15,-27,-3,12,23,6,6,59
-24,-21,3,37,9,0,-14,-59
-1,1,-3,-61,1,2,-2,8
7,-4,-26,8,-12,-8,1,-2
13,22,9,1,-2,5,11,41
1,26,14,2,-1,-4,-3,22
-5,31,16,28,28,7,2,25
23,5,20,-9,-13,4,9,-35
-20,10,-28,-4,-14,-8,-9,-49
