ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,8,8,5,-3,0,7,29
15,21,34,11,5,5,8,36
-6,25,1,8,0,3,-9,-20
-26,-66,-19,1,2,-8,-10,-24
10,11,-17,-14,-4,-3,-3,-21
6,-22,16,20,0,2,5,7
-8,9,-16,-19,9,7,7,4
2,2,11,-9,-3,-4,-1,-1
5,2,-8,0,-11,-3,-5,14
6,11,5,26,23,6,1,11
0,8,32,21,-5,-3,2,24
6,2,-15,-23,-10,-6,-5,-16
6,23,7,21,23,7,4,-21
-14,-22,-31,-30,-12,-6,-9,-9
-1,-16,-13,3,-8,-5,-2,-4
17,18,7,-5,4,1,8,23
0,41,15,15,-11,-1,-1,-25
-22,2,4,9,12,2,-7,-18
11,-19,-3,-24,-10,2,1,12
-1,8,-16,-8,3,2,2,-18
0,13,-5,2,-2,1,5,30
13,7,4,5,-2,-1,-1,4
0,-12,2,-7,-11,-6,4,-50
-4,-23,21,24,-12,-8,-11,-23
-10,9,-41,-55,2,1,7,22
-1,-17,-4,-2,1,-2,-4,-2
2,11,8,20,-4,-3,0,3
7,2,-2,0,1,0,2,6
9,-1,18,6,-16,-1,8,41
18,54,31,20,28,9,-3,-23
-33,-91,-40,-10,-4,-5,-12,-5
-6,-11,-13,-23,-3,-2,2,6
-8,-7,-21,6,-6,-3,0,14
17,17,-3,-20,-7,-1,10,34
-5,42,28,21,0,0,-4,7
-1,-38,3,21,-9,-9,-5,-19
-14,-46,7,-23,21,7,-1,-24
-3,-14,-24,-11,-14,-3,0,-3
8,20,-7,5,1,1,1,2
1,15,2,3,-4,-1,1,27
15,22,4,5,-8,-2,3,5
-12,-34,1,-11,5,2,0,-6
-11,-10,5,-5,1,4,-2,21
-1,-8,2,11,2,-3,-4,7
-10,10,-4,-11,-10,-7,-2,-17
-9,1,-1,-24,-3,-3,-8,2
13,-31,-17,5,-10,-3,8,21
13,37,7,16,10,5,4,52
-46,-41,-2,-4,1,-3,-18,-108
1,-14,-27,-3,-19,-6,2,4
