ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-19,7,0,3,3,-5,-12,-11
1,1,8,3,-7,-2,2,11
15,28,8,10,7,7,18,48
12,-44,-6,3,-6,-1,-9,-21
-2,-16,3,2,5,1,-1,-15
2,33,6,-17,-11,-3,7,14
21,77,22,52,11,1,11,21
-29,-25,-15,-67,7,-2,-36,-80
-15,29,-5,14,9,3,3,-17
10,14,-14,-6,8,2,-5,-14
-2,-30,-8,-6,1,4,9,6
27,32,20,28,-6,-4,10,47
-1,-3,1,-6,3,0,2,-10
25,16,7,-1,4,3,5,23
-46,-4,10,3,-8,-3,-12,-50
-11,-25,-1,12,-13,-5,4,30
5,16,3,-27,23,12,-4,-5
-30,-48,-3,-2,2,4,-1,-14
5,-41,-21,-9,-20,-5,5,10
13,12,-7,17,-3,-2,-3,7
-25,-45,2,8,-10,-5,3,14
47,-11,-10,-1,8,8,3,23
-23,40,-1,-13,-5,-7,-16,-53
4,25,12,15,1,0,2,-13
30,25,9,12,-21,-4,3,6
-31,69,19,12,39,12,0,-13
-8,-82,-29,-42,-16,-4,-9,-7
6,-12,4,22,5,-1,8,16
8,12,8,2,-7,4,3,15
-33,-6,-8,8,-10,-12,-10,8
11,-24,9,7,2,4,8,-11
-3,98,19,-7,-6,-1,-7,15
-12,-13,3,10,13,-3,-11,-5
10,-39,-15,-11,-20,-6,1,-7
4,35,13,-1,9,3,7,26
39,-44,-16,-2,-11,-3,-6,-17
-30,-4,-9,7,11,0,-5,1
6,-3,16,2,-6,-4,-1,-5
-24,-31,-22,7,-13,-2,-4,-56
34,-22,3,-11,23,7,14,33
-3,15,-3,-9,-13,-5,-5,-7
10,5,-14,1,1,-6,-1,5
17,30,5,-8,-12,-5,-2,8
-30,55,25,-3,21,4,0,-27
21,-82,-49,3,-6,1,1,-18
-23,-41,5,-2,-16,-6,-5,4
20,-32,15,-11,-5,-7,-8,-13
17,73,5,29,25,11,19,36
-9,11,17,-15,-7,1,-5,-11
-8,25,-3,20,9,2,1,24
