ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-12,13,5,2,-7,2,-7,-40
18,-21,-4,-13,9,2,4,61
4,35,10,11,-10,-1,7,10
-3,-2,-1,-2,1,-4,-3,-3
-18,6,-6,1,-4,-6,-12,-55
17,-2,11,-3,0,2,7,58
-4,33,20,26,-11,-7,5,-9
-7,5,-31,-39,21,11,-9,-5
-5,-52,-12,-11,-3,-5,-2,-3
6,16,9,-2,0,5,1,-2
3,1,0,19,-6,-3,7,6
-7,-18,3,-9,-14,-9,-14,-38
-3,-62,-10,9,6,-1,2,-15
-3,2,5,-4,1,2,0,0
16,3,20,11,0,4,10,40
17,1,3,13,-9,-8,-7,25
-37,73,-12,-19,-18,3,-18,11
2,-40,-6,-28,4,-4,-5,-42
-22,7,-19,4,10,1,-6,8
14,17,8,18,0,-2,10,11
11,15,-3,-7,3,-3,7,1
-2,-3,-2,6,-1,-1,-6,-15
9,19,9,-3,-3,0,0,12
-8,10,11,-1,-2,0,0,-11
9,-3,10,10,3,0,4,-20
-5,-6,-4,1,1,2,4,14
1,-27,-9,-8,-9,-3,-3,-1
22,21,13,24,21,8,21,112
-31,-10,16,1,18,16,-7,-108
-18,9,-37,-41,7,-1,0,-44
-4,-53,-35,-28,-17,-7,-13,-6
-15,20,10,15,-22,-13,-11,1
23,4,-17,0,-1,-4,13,81
-10,-3,23,24,1,4,-1,-45
-2,-3,21,9,7,1,1,-3
-3,-1,3,-8,-4,3,6,-17
19,24,0,6,5,-2,3,15
7,-34,-5,-12,-11,-2,-2,26
-5,65,7,18,0,-2,-4,7
-4,-21,0,-8,1,1,-1,-19
-2,-13,2,1,9,2,-2,-34
3,19,-2,-1,-4,0,0,31
13,39,1,-1,6,5,11,15
-28,-61,-13,-1,-16,-4,-6,-41
12,-13,6,25,-1,-9,-15,-46
-14,15,-28,-43,-2,0,4,31
-18,-101,-4,4,-6,-1,-2,11
11,52,2,8,8,2,2,15
-6,-39,-21,-17,-9,-7,3,5
10,22,24,25,-6,-1,-8,-3
