ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
7,46,10,1,0,5,4,2
1,2,2,0,2,-3,-7,-2
-1,-13,-7,-2,-6,-7,-1,0
-5,-9,-2,-1,0,2,0,-4
2,5,2,2,4,6,-1,1
4,21,17,3,-2,0,-2,3
-3,-4,-10,-3,-3,-3,1,-2
4,20,4,-3,-4,-3,-2,2
6,1,16,4,4,-1,4,7
1,-15,-6,3,-4,6,5,0
-7,-5,-6,-7,-4,-8,-7,-5
2,1,1,2,3,5,-1,2
3,1,-1,1,1,1,-2,-1
3,7,0,0,-4,-8,5,3
3,-2,5,6,4,5,2,3
1,3,4,1,1,2,3,-1
-9,-19,-10,-7,-6,-4,-5,-7
-1,-4,-5,1,3,-1,-3,2
-2,8,-1,-1,-2,-1,-3,-6
-2,-9,1,0,0,0,0,0
-2,-7,-6,-1,-2,-1,0,0
-1,2,-3,-2,-2,5,4,1
2,2,-5,0,3,-1,1,0
-1,8,6,-1,-5,-1,-3,-1
-5,-9,-5,0,-3,-6,-4,-4
-1,-24,-11,-3,-2,0,-1,-2
3,18,4,1,0,4,3,2
-2,-8,2,-5,0,-4,-2,-1
-7,-34,-17,-6,-8,-9,-7,-3
-3,8,0,0,5,-1,2,-4
5,7,7,5,6,16,11,6
1,-1,-2,0,-1,-2,2,2
-1,3,-1,-3,1,3,-1,0
-2,3,-1,-4,-5,-11,-10,-2
-1,-2,6,0,2,-1,2,3
3,8,0,3,2,7,5,1
0,-5,-6,0,2,0,0,1
-8,-11,1,-5,-6,-6,-6,-3
-2,-3,-8,-4,-4,-6,-6,-4
2,5,0,1,2,-1,2,2
3,12,6,5,4,1,0,0
-1,-8,0,0,2,3,4,1
3,7,7,-1,-3,-1,-1,-2
-1,-3,0,-1,-3,-3,-2,-3
-3,-4,-11,-3,-1,-6,-3,-2
3,12,9,4,4,7,4,4
-5,-11,-6,-1,-2,-5,2,-2
2,-5,-4,0,0,2,0,0
-2,-1,2,0,-2,-1,1,-3
1,-7,-6,-2,0,1,1,0
