ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
3,9,6,2,-1,5,2,-1
-4,-2,-7,-2,-6,-8,-6,-1
0,-7,-5,-2,-2,-1,0,1
-1,2,1,-2,1,0,1,-1
-1,1,-5,0,1,-4,-6,-4
-3,0,-2,1,2,-1,3,-1
4,8,11,2,3,8,3,3
4,5,3,0,-1,1,0,0
-5,-10,-9,-2,-3,2,0,3
0,-1,1,0,0,-9,-4,-2
0,-1,-2,-2,-1,-3,-4,0
0,3,3,1,1,2,-2,2
-9,-12,-8,-4,-7,-5,0,-5
1,-7,-5,0,1,9,2,-2
2,5,5,1,3,-2,6,3
2,-1,-6,-2,-1,-3,-4,2
0,7,8,-2,-3,-4,-2,-2
-1,3,6,2,6,3,0,0
0,2,1,0,0,0,-4,-5
-2,-4,-5,-2,-7,-5,0,-2
4,2,-3,-3,2,-5,-2,4
-11,-2,-2,0,2,2,0,-5
2,15,1,-4,-11,2,0,3
-3,-11,2,0,2,3,1,-2
-1,-15,-3,1,-3,-2,0,0
3,6,7,2,1,0,-1,-1
-3,-5,-8,-1,3,2,-2,-2
-6,-4,-3,0,-2,-11,-7,-3
-1,-2,-3,0,2,3,-2,-1
0,-1,1,-2,-2,-1,3,0
-1,14,5,0,0,4,3,0
4,16,6,1,4,7,4,0
2,-16,0,-1,-1,-1,0,2
-2,-4,0,0,-3,-6,-4,-2
-4,4,4,-1,-2,-1,-3,-1
-7,-10,-14,-3,1,1,0,-4
0,5,5,-1,-1,2,0,-1
3,1,-4,1,-2,-3,1,3
2,2,0,1,8,2,1,0
-1,-9,-3,4,5,0,-5,0
1,3,3,-7,-13,-2,1,0
0,-3,-10,-5,-4,2,1,3
1,-5,-2,0,3,-1,-5,-3
2,0,1,1,2,1,0,2
1,4,3,3,7,2,0,1
-1,-11,-3,-1,1,2,0,1
-1,-2,-3,-2,-5,-5,-2,0
-1,-4,0,-4,-5,-8,-5,-3
-1,3,-3,0,2,1,1,-3
-1,1,3,0,1,0,1,0
