ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
12,47,17,12,-10,0,13,33
-8,-26,0,12,2,-7,-19,-55
-13,-62,-4,2,6,-3,-7,-16
-1,23,-8,-10,15,2,1,8
3,2,-2,0,-6,2,3,6
-1,-16,-3,-4,-8,-1,1,4
3,38,19,24,5,0,3,2
23,-66,8,16,-18,-6,-4,26
-34,-41,-13,-34,19,8,-5,-51
-9,42,8,0,-3,3,-3,5
10,15,11,16,-16,-7,-4,-5
5,-1,-12,-5,17,2,12,40
24,71,25,33,-15,-2,-2,-18
-19,-52,-9,-22,12,2,-2,7
-6,-32,3,20,-5,-1,5,10
-10,11,-1,-5,-11,-11,-17,-35
14,18,-14,-7,6,-2,7,50
1,24,1,-2,-10,-2,-1,-7
-28,1,3,18,-1,-3,1,-6
-1,2,14,12,9,10,9,16
-4,-4,-36,-11,-9,-6,-8,-30
17,19,3,7,-1,-3,4,20
-4,-40,-20,-67,36,16,-2,-1
-10,24,24,18,0,4,3,-8
-5,11,4,-5,-5,1,0,8
3,32,-6,-12,-14,-4,7,28
10,-39,1,23,-14,-13,-13,-8
-12,21,-4,-12,25,4,-5,-10
5,-13,8,1,5,4,7,9
1,-6,-4,4,-2,1,-8,-10
-9,-15,-3,16,-3,-2,8,48
-3,33,-3,-13,-6,-4,-9,-59
-8,-16,6,18,5,4,-1,-8
-11,-1,13,-5,-3,-3,4,-2
10,23,-4,7,-15,-5,1,-28
2,-51,-22,-7,-9,-8,-3,2
9,14,20,-4,19,12,6,32
1,-11,14,34,-17,-2,1,-17
8,27,-44,-68,14,0,-4,-4
-9,-20,-6,-14,-18,-6,0,-13
-7,-34,3,26,4,-5,-2,-1
5,-22,-7,-10,22,8,1,25
-10,22,15,36,-18,-7,-1,-39
12,14,6,-23,8,6,2,12
11,42,-8,-11,-5,-2,7,22
-9,-45,2,-6,4,1,-5,-26
3,-13,-6,4,5,-3,-7,24
4,22,7,13,21,0,-7,-3
-7,-9,4,-6,-11,2,2,5
-5,16,-8,-25,-18,-9,1,-24
