ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,-1,-4,-3,-3,1,-1,1
-2,-3,-1,-2,-3,-7,-1,-1
5,19,2,0,4,-6,-7,-2
-2,-26,-12,1,2,4,2,-1
0,2,1,0,-3,-4,-1,0
-2,-5,3,0,1,4,-3,2
-2,-3,-8,-2,-7,-2,1,-2
1,8,2,0,1,-6,-2,-1
-2,1,2,0,1,3,1,-4
-4,-17,-8,-1,5,8,5,1
-1,0,-1,1,-1,1,-2,-1
1,9,7,-2,-5,-9,-8,-3
1,-2,3,0,2,-3,5,-1
1,-9,-6,-1,1,3,3,1
-5,-8,2,-2,-4,2,0,-1
-2,3,3,-1,3,0,0,-5
3,10,1,3,-2,0,-2,0
0,-7,-3,0,0,-2,0,0
0,-1,-3,0,1,0,2,0
3,5,5,0,-1,0,-1,1
-1,-3,-3,-4,-2,-1,-3,-3
3,7,7,4,0,-1,3,0
0,-6,-6,2,5,4,2,2
-1,-6,-2,2,0,2,2,2
-4,-9,-5,-6,-6,-4,-2,-3
-2,-3,-1,-2,-1,-3,-1,-2
3,4,1,-1,1,-2,-2,0
3,12,7,3,1,1,1,1
-4,-8,-2,-1,3,2,3,0
-5,-5,-7,-3,-2,0,-2,-4
5,11,5,0,-1,-3,1,2
-9,-17,-6,-3,-1,-2,-7,-8
-1,-6,-5,-2,-1,1,0,1
2,11,2,0,-1,1,3,0
-1,-10,-4,-1,-1,-1,1,1
3,18,6,-1,-3,-4,-2,1
-4,-6,3,1,2,-2,-4,-1
-2,-17,-15,-1,0,-1,0,-1
-2,-5,-6,-1,-4,-2,-1,-3
0,-1,8,1,0,-2,-1,0
2,7,2,2,-1,0,0,1
1,13,6,-1,-1,-3,1,1
2,1,1,1,4,4,2,0
1,-5,-3,0,3,4,4,-1
2,5,-3,0,-2,0,-4,0
-5,7,-2,-3,-5,-6,-5,-3
-3,12,8,-1,-4,-8,-5,-4
-8,-16,-9,-5,-4,-1,1,-6
-3,-16,-7,0,1,3,1,1
1,-13,-3,-1,2,2,-3,-1
