ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,-10,-4,3,2,9,5,3
-1,-3,-2,-3,-4,-1,-2,2
-2,-4,-1,3,2,-1,-2,-2
1,-7,2,-3,-3,-4,-4,-6
-12,-8,-5,3,-1,-4,-1,-1
0,8,1,-4,0,-2,-2,-5
1,3,-4,2,4,0,4,1
1,-8,-3,-3,-9,-3,0,2
3,-14,0,-1,-1,2,3,3
-3,6,6,3,1,4,0,-3
-1,-14,-4,-4,-1,-2,-5,-2
5,15,6,0,5,-1,0,1
5,7,-1,-3,-11,-7,-2,3
-11,-2,-1,0,0,-6,-3,-8
-6,-16,-4,-1,3,3,-1,-2
-6,9,-8,-4,-4,4,1,-1
3,14,9,4,2,-4,-6,1
2,-11,-13,-6,3,2,3,4
-3,4,7,2,-4,-2,1,-1
1,-5,-8,-4,1,-1,1,1
4,8,3,-1,-2,-1,-4,1
0,1,1,0,-6,-8,-3,-1
2,-3,-5,-6,4,5,1,2
4,24,18,9,6,1,2,3
-5,-36,-25,-4,0,10,4,-1
-10,-3,-1,-1,-3,-1,-1,-4
-4,9,-2,-2,0,-5,-4,-4
1,10,14,4,-5,-3,-2,-2
5,7,-1,-2,4,-4,-2,1
9,4,5,7,7,14,6,10
-11,-9,-11,-2,0,2,2,-7
-1,-12,-7,-3,-2,-2,-1,0
1,4,5,0,0,-4,-4,-3
3,-1,1,-3,-2,0,-3,1
4,16,11,2,-4,-1,3,2
-8,-29,-12,-5,-1,2,1,-1
-11,-17,-20,-9,-7,-6,-7,-10
2,-4,-7,0,4,2,2,1
7,8,4,2,-3,-1,-3,2
-3,1,3,0,1,-1,-2,-5
1,11,17,5,3,4,4,1
-5,-15,-9,-2,-1,-4,-6,-2
0,9,-1,-1,-2,-1,0,0
2,-5,-2,2,0,6,3,1
5,11,6,1,-1,-4,0,3
2,1,6,-1,-1,-3,-2,2
-18,-17,-14,-6,0,0,-3,-12
2,4,-4,-1,-3,4,1,0
4,14,8,0,3,1,-2,1
0,9,5,0,-4,-1,5,3
