ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-36,-53,-5,-16,19,9,1,-21
10,-9,-3,12,-8,-5,1,13
-1,-35,-3,-5,14,2,-3,-14
5,4,-1,3,-17,-2,0,7
15,39,13,3,5,1,3,8
3,15,2,6,2,-2,0,5
-6,-26,-5,-4,0,1,-5,4
-13,-8,-6,-4,0,0,-2,-23
7,17,2,6,2,2,2,9
-3,20,6,15,-13,-3,3,0
-3,-19,1,-4,17,2,-13,-34
3,-62,-13,-2,3,3,3,16
1,0,-8,-4,0,-6,-4,-5
7,9,5,0,-26,-5,-1,19
-3,35,4,29,20,3,7,8
-19,6,6,-8,12,8,-1,-28
-6,-50,-8,-15,-10,2,-3,0
8,27,5,7,-6,-5,-3,-23
3,-10,-5,14,17,0,3,8
2,-8,-2,-13,-5,1,1,6
13,12,3,14,-4,-3,2,4
-3,6,-2,3,7,-2,-3,17
-3,-22,1,-9,-11,-5,-4,-3
10,14,-9,-5,-9,-5,1,2
9,83,3,-11,-2,2,-2,10
-22,-109,-23,0,6,-1,-6,-24
-11,-56,-9,-18,-21,-7,0,-13
10,-3,10,22,2,-1,2,26
17,61,11,6,-4,3,5,5
3,41,7,-11,19,4,-5,-7
-7,-37,-1,5,-10,1,2,2
-4,-3,-1,0,3,0,1,12
16,-1,0,2,1,1,0,6
-10,-25,-3,1,-1,0,0,-18
-4,6,-8,-9,-5,-4,-6,-5
1,-9,1,-3,-20,-10,-4,0
10,-21,-1,13,36,12,5,6
6,9,-3,6,-10,-3,4,11
-4,7,-5,-24,2,4,-8,-5
7,-11,-7,0,-5,1,6,0
-2,49,8,19,-6,-5,-2,11
-5,-16,5,-15,-4,-2,-2,-6
0,8,-4,4,-4,1,-5,-17
-9,44,-1,-15,5,-6,-5,-11
-9,-16,-1,-19,-18,-4,0,-6
14,32,3,7,9,5,9,29
17,29,7,-3,-13,-4,-5,2
-17,-10,2,4,9,2,-1,-1
-14,-78,-5,-2,0,-1,-1,-8
11,8,0,-16,-7,-2,2,15
