ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
8,9,17,8,-7,2,8,13
1,-9,7,0,2,3,5,9
0,-4,-6,1,-7,-4,-6,29
-4,8,0,5,6,-1,-2,-22
-4,35,8,-11,-13,-7,-13,-53
-14,-34,-9,-1,-6,-6,-8,0
2,-16,-3,-4,3,-1,-1,-25
8,-15,0,4,11,7,8,30
6,27,3,1,-8,1,9,38
5,13,3,3,-4,-2,-5,-39
-13,-31,-6,4,15,6,4,-14
-9,-23,5,4,-15,-4,-5,22
-2,10,-4,-15,-5,-5,-4,-18
2,3,-17,-7,6,-2,0,1
-4,-10,-19,-10,4,-2,-1,1
3,-2,0,1,1,3,0,22
7,-12,14,24,0,6,6,9
-4,0,-3,-15,-8,-3,-2,2
5,19,6,-2,23,11,2,9
8,34,3,-1,2,-1,3,6
-25,-84,-6,4,0,-4,-14,-52
6,18,3,4,-5,-1,2,20
-12,1,10,-3,-17,-4,-8,-61
8,8,-3,7,14,1,6,15
10,30,2,2,11,7,9,54
-15,-46,11,7,3,-2,-4,-31
6,9,-25,-20,-15,-8,-3,-7
6,16,-1,6,0,-4,-6,-2
3,18,-4,-12,-4,-5,4,14
9,-16,-2,-6,7,6,2,8
8,11,7,10,-9,-4,2,22
-9,-16,0,1,-10,2,0,-15
-5,-19,-8,-11,3,-1,0,16
-1,33,7,6,3,-2,-2,-33
1,14,3,-7,6,4,0,5
-2,-42,-12,0,-1,1,8,33
12,18,11,13,0,1,-3,24
-31,-21,-6,-7,0,-4,-11,-50
-2,-14,-10,-6,-4,0,-2,7
-7,-3,2,-9,-1,-6,-5,-19
9,13,-2,3,-4,-2,3,3
21,-1,6,2,7,4,7,43
-12,1,14,11,-2,1,-8,-26
-10,8,3,-9,-6,-2,0,-23
1,-13,-16,-2,1,0,6,2
4,7,-20,-12,-5,-2,-4,19
0,-13,2,0,-10,-4,-1,-41
22,32,17,12,9,4,4,36
-21,14,-8,-8,-10,-2,-6,-36
-7,-37,4,6,15,4,3,11
