ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,11,-16,21,-8,-2,11,36
-10,-8,-12,-3,6,-1,-9,-19
-3,-23,-29,1,-15,-9,-5,2
24,-12,10,-22,6,8,12,53
2,37,33,15,-26,-5,0,-48
-23,-36,-8,14,60,21,3,-40
-5,19,-7,1,-15,-4,4,10
-32,-54,-33,-6,-21,-14,-11,-1
18,28,25,-5,10,9,12,56
-36,-39,-3,16,-28,-15,-21,-40
25,15,2,-26,16,8,8,22
9,24,4,14,10,5,1,-2
-18,14,9,1,-34,-20,-17,-13
-18,-88,-18,-12,9,5,9,35
12,-7,-2,15,7,3,5,-5
-11,-12,-19,-6,-5,0,3,6
14,-7,-14,2,0,-4,0,-8
28,103,42,13,15,9,5,34
-42,-65,-30,-13,-9,-8,-5,-71
22,42,51,19,4,9,11,45
-7,-54,-57,-43,0,-7,-5,-37
20,36,-10,20,11,4,2,-25
-29,-42,16,-17,-18,-7,-8,31
-8,33,-3,24,7,0,-6,-3
1,-13,-13,-31,7,0,-2,5
12,-20,6,-3,-14,-2,4,11
38,112,13,21,-2,0,8,29
-37,-59,-16,-4,26,9,1,-33
2,-7,1,23,-12,-4,-7,-8
-10,7,1,0,-3,-5,1,-5
10,-42,7,-1,7,4,0,40
20,-23,-25,-17,-13,-6,4,9
-23,-92,-3,13,1,-4,-8,-13
9,44,-2,-14,-18,-9,-3,-39
-15,-5,5,-6,7,-5,1,19
9,-10,-20,13,3,3,-3,-40
-3,59,6,-22,2,5,5,22
-5,-20,19,10,-12,0,0,2
8,-29,-14,7,-10,-4,-5,1
-8,47,18,6,5,0,5,2
11,27,31,12,-5,-2,-6,-1
-26,9,-24,-10,1,0,-5,3
-6,-13,-15,-17,-11,-8,-5,-15
17,45,-9,10,-16,-7,1,25
6,-13,22,46,28,12,21,6
-7,-10,-13,-25,-1,-2,-14,-28
-14,20,6,-5,-12,-3,-7,-23
12,47,16,2,-8,-8,-7,-36
3,-27,-24,-9,11,7,7,31
4,-18,-7,1,6,7,2,-1
