ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-4,-19,-11,-2,-6,-8,-3,-1
0,1,-2,0,-5,0,2,-5
-4,-11,0,1,3,5,1,1
1,5,3,-1,-1,0,2,0
1,4,0,0,1,1,0,0
1,-8,-5,-1,-1,0,-1,1
-3,3,1,-2,-2,-10,-3,-1
-4,-7,-1,1,7,9,1,-3
2,7,4,-1,-2,2,2,0
2,3,-1,0,-2,-6,-11,-1
0,4,9,1,-2,0,7,0
-5,-13,-10,-2,-1,2,-3,1
2,19,12,3,2,-2,-1,0
-7,-21,-16,-4,-6,3,-2,-3
6,20,12,3,0,-8,-2,3
-4,-16,-13,-1,-1,5,1,-1
1,22,2,-1,0,-9,-3,-3
-4,-16,-5,-2,-1,4,-2,-3
0,9,1,0,0,0,1,-2
1,3,-2,-1,-3,-3,0,1
-6,-19,5,0,-2,1,-6,-4
-2,4,-1,0,2,1,7,2
-3,-1,-3,-2,-2,0,-4,-2
4,13,6,2,1,-3,1,4
0,-2,-3,-1,0,7,0,0
-2,12,5,1,0,-6,0,0
-2,-11,-11,-4,-5,-5,-6,-4
1,2,1,-2,0,-1,2,-3
1,-7,-10,-1,7,1,-6,-2
1,-3,3,2,-2,2,12,1
-1,2,0,1,3,1,-3,1
-4,2,3,-1,-5,-5,-5,-4
-1,-7,-3,-3,0,0,1,0
1,11,5,-1,-3,4,-2,-3
0,5,2,-1,-4,-9,2,1
-1,-1,-2,1,-1,-4,-3,0
-3,3,8,0,1,3,2,0
-1,-15,-13,0,4,3,-3,-3
-2,0,7,0,0,5,0,-1
1,15,3,0,-3,-6,-2,-3
-4,-5,-3,-2,-5,0,-1,-4
-2,1,-2,-1,0,-7,1,0
1,-6,-3,1,4,7,2,0
2,1,-10,-2,-1,1,-2,0
1,17,0,-4,-1,-1,-3,-3
-1,1,-1,-3,-5,-7,-7,-1
-5,-7,-1,2,3,2,1,0
2,2,2,3,3,3,4,3
-3,-9,-7,-2,-5,-7,-2,0
6,16,5,-1,-1,-2,-3,1
