ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-5,0,-2,-4,-6,-3,-5
-4,2,-17,-5,-5,-6,-4,-5
0,-4,-2,0,1,1,2,1
1,-5,-4,-2,4,7,2,-3
4,12,7,1,-2,-2,-2,4
-5,-12,-13,1,5,1,0,0
-1,-4,-3,1,1,-2,1,-4
-1,2,1,-1,-2,-3,1,4
4,0,3,-1,0,-1,-3,6
3,11,9,1,1,4,0,-1
-1,-2,-4,0,-4,1,1,-1
-1,0,1,0,0,-1,-2,-5
0,-3,-3,1,6,3,2,0
2,6,9,-1,1,-3,-3,1
-3,-7,-7,-1,-6,-2,-1,-2
0,8,-3,-3,1,-3,-6,-3
-7,-6,-7,-2,-3,-2,2,-2
2,1,3,1,-1,1,2,2
-1,3,3,2,2,1,-3,-1
-2,-8,-9,-2,-3,1,-2,-1
-2,-6,6,2,2,-1,1,-2
-1,-3,7,2,-2,0,0,0
1,7,-4,-3,-2,-5,-2,-1
-2,1,0,-3,-1,3,2,-1
-3,-5,-9,-6,2,0,-2,-3
-1,7,-14,-4,-2,-1,-2,0
-1,-8,5,-1,-1,2,2,2
-1,8,-13,-4,-1,-2,-4,-4
-5,6,-59,-14,-9,-7,-5,-4
0,-6,13,4,3,3,0,0
0,-5,-3,-1,1,5,3,3
-1,-4,7,1,0,-4,-4,-2
1,9,-2,-3,-4,-2,-1,1
-5,-17,-20,-6,-9,-9,-4,-8
-4,-4,-7,-2,1,-6,-1,-2
3,1,3,5,3,6,7,3
2,-2,19,4,4,6,3,6
0,0,4,0,-4,-5,-3,-2
1,10,11,1,0,1,2,1
-2,-10,4,1,-2,-2,0,1
-2,-6,10,3,2,3,-1,-3
2,5,7,1,2,2,1,7
1,7,-7,-4,-6,-7,-3,-8
-5,-3,-21,-6,-4,-8,-3,-5
-2,-3,10,4,2,6,2,0
-1,-3,-4,-2,-2,1,2,0
1,3,3,0,-1,-3,-3,0
2,4,10,2,-1,2,-2,1
4,16,15,3,1,1,-1,0
1,-13,-6,0,3,0,4,1
