ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,10,0,1,9,10,4,5
-2,-1,1,0,-2,8,-2,-3
4,3,0,-2,-1,-12,-4,3
6,9,7,2,1,5,5,0
0,-3,-10,-5,-13,-9,-4,0
-5,-3,-4,0,3,-6,-2,-1
-5,-10,-4,4,6,14,2,-3
1,-3,-3,-1,4,0,-1,1
-3,-6,0,-1,-2,-3,-1,-1
8,5,1,0,0,-2,-9,1
-1,-3,-2,-1,-7,-8,3,0
3,3,-1,1,4,-1,0,0
-7,-12,-5,0,3,5,0,-2
-8,-10,3,-4,-6,-4,-1,-4
-1,-4,-6,0,4,1,-4,4
-1,-2,-2,-2,0,4,1,-4
6,16,7,1,-1,-3,0,1
-1,-11,0,1,2,-2,0,-1
-7,-7,-8,-4,-4,-2,0,-4
3,12,6,0,-4,-8,-5,-3
-4,-24,-8,1,5,-4,-2,1
3,14,6,6,5,15,9,4
10,-8,-1,1,4,8,6,9
-20,-7,-7,-3,-5,-2,-6,-10
-6,5,10,-2,-4,-8,-3,-5
1,-2,-8,-3,-2,-8,-3,-1
2,0,3,-2,-8,3,-2,0
4,2,1,0,1,1,2,3
7,19,7,3,2,3,0,2
-6,-33,-14,-1,2,1,0,-1
-7,9,6,0,-4,-9,-6,-4
0,-2,-1,0,7,-4,4,-2
2,0,-6,-5,-12,4,6,0
7,6,1,2,5,7,3,9
-7,-17,-10,-3,0,-2,-2,-6
2,3,0,-1,-2,-3,-7,-1
-4,-7,-5,2,12,2,-1,-4
-1,12,9,1,-6,-6,-3,-3
-2,4,-4,-5,-7,-11,-8,-3
13,8,0,1,1,3,3,8
-13,-9,0,-1,2,18,2,-5
-4,-12,-7,-1,2,-10,-3,-2
3,12,7,1,1,-1,-3,3
2,-3,-4,-2,-7,-5,2,4
6,6,7,1,-2,3,2,2
-15,-23,-11,-6,-1,0,-7,-8
-5,-9,-9,-1,1,-3,-1,-2
-2,-3,-1,-1,0,1,1,-1
3,2,-5,-3,-4,-5,-4,0
-3,8,8,2,2,2,-1,-6
