ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,1,0,1,4,2,2,3
-2,-2,1,-1,-1,-3,-3,-4
0,-4,-1,-1,-2,-2,-2,-1
-1,3,-1,0,1,4,-1,-1
-1,-7,-6,-1,-4,-1,0,0
1,0,-1,0,-1,4,2,2
0,2,3,2,-1,0,-3,-1
1,2,2,0,2,-1,-1,0
-2,1,4,-2,-6,-5,-6,-3
-3,-4,-8,-5,-2,0,-5,-2
2,8,5,0,5,-4,4,0
-1,-17,-10,-1,2,7,5,3
-1,3,0,-1,0,1,-1,-2
-3,-1,-2,2,-2,-1,1,-1
1,6,4,-1,-3,-1,-4,-1
-3,1,-1,-1,-3,-6,-5,-3
-1,-3,-2,0,1,-3,-5,-2
-1,-4,-1,-1,-3,-1,7,-1
-3,-6,-4,2,8,5,2,1
5,7,9,4,3,4,-1,6
0,-4,-5,-2,-1,1,3,-1
-1,5,6,-3,0,-6,-5,-4
-2,-13,-7,-4,-6,-5,-4,-4
-1,-2,-4,2,3,0,0,-1
0,3,1,-2,1,3,2,0
-2,-4,-4,-1,0,-3,-1,1
0,5,2,2,0,2,2,0
-2,-8,0,-2,-2,-3,-6,-2
0,-9,-9,-2,-4,-8,2,0
1,6,4,1,2,1,2,1
1,-2,0,1,3,3,1,2
0,5,2,0,-3,-1,-8,-3
-1,1,1,-2,-3,-3,2,-2
-2,-9,-4,-3,-1,-3,1,0
-2,1,3,-3,0,4,-2,-1
2,1,-5,3,6,9,6,2
0,2,2,1,0,0,-1,-1
-1,6,1,-1,-5,-5,-5,-4
-1,0,-1,-4,-4,-9,-5,0
-2,-1,-1,-3,-4,-6,-1,-4
1,1,3,1,4,8,4,4
4,1,0,4,6,9,3,0
0,-6,2,2,-1,7,4,0
-3,2,1,-3,-5,-16,-5,-3
0,-1,0,-2,-4,-6,-3,0
-1,-1,-1,1,3,3,2,3
0,5,1,0,0,1,2,0
-3,-5,-2,-1,-1,1,-2,-2
-4,2,6,1,-2,-3,-3,-2
-1,-11,-9,-6,-5,-8,-8,-2
