ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,4,2,-2,-2,-1,-2,0
1,5,3,0,-4,-4,-1,-2
0,-3,-4,-4,-1,-1,2,2
-1,-8,-7,0,3,3,-2,-5
-4,-14,-2,-1,2,6,3,0
-3,3,-1,0,1,-4,-1,0
-1,-2,1,0,-2,-1,1,1
2,6,6,-1,-2,-1,-1,1
-3,-5,-4,-3,-6,-6,-4,-3
-2,0,-2,-1,-3,-1,0,-1
0,4,3,1,4,9,0,0
1,-3,-2,0,0,-1,1,3
-2,-3,-2,-2,-1,-2,-4,-3
1,8,1,-1,0,1,6,4
-4,-2,-2,-3,-2,-5,-7,-5
-5,-10,-7,-5,-4,-3,-3,-2
1,-4,-2,0,-1,-3,-2,2
1,5,1,-1,0,0,-3,-1
4,4,0,2,1,2,1,5
-3,-1,5,1,0,0,0,-3
-6,-3,-6,-3,-1,-4,0,-3
-1,4,2,0,-1,8,1,-1
-2,-2,2,0,0,-12,-5,-2
1,6,3,0,-3,1,3,2
0,3,0,0,3,1,2,2
3,4,3,3,4,7,4,0
-3,-10,-7,-2,0,3,1,-1
-1,-1,-4,0,-1,-3,-3,-3
-1,-10,-2,-1,-3,-1,3,-1
-3,-10,-5,-1,-2,-2,-6,-2
-2,10,0,0,-2,-4,-5,-4
2,6,0,-3,-1,-7,-3,1
1,-5,-1,-1,-1,5,8,0
-1,4,0,-2,-1,-3,-4,-3
4,11,4,2,1,2,7,5
-5,-10,1,1,2,1,-4,-4
0,13,1,-2,-4,-6,-5,-3
-3,-4,-6,-4,0,1,0,-3
-2,-8,-3,1,5,-2,-1,-2
2,6,8,2,0,6,3,4
1,2,4,1,1,1,1,2
-3,-4,-5,-2,-7,-10,-5,-4
0,4,0,-3,-2,1,-1,-2
-2,-10,-3,0,3,0,1,-1
-1,-3,0,3,5,3,2,1
2,11,4,2,2,6,3,2
-1,-13,-2,-1,-1,-2,-1,-2
-4,-3,0,-2,-3,-6,-4,-1
1,12,1,-3,-2,-1,-4,-1
-4,-21,-3,-3,0,-2,-1,-2
