ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,3,-9,-3,-4,-8,-7,-1
2,7,4,-2,-2,-7,-5,-3
-4,2,-14,-4,0,5,-2,-2
3,4,8,3,0,7,4,3
-3,-13,-7,-3,-2,-4,1,-2
-3,15,2,-2,-2,-6,-5,-4
-4,-17,-5,-2,1,0,0,-3
-1,6,-1,-2,-2,-3,-1,-2
2,-1,-4,1,3,-1,-1,1
-1,-12,-6,1,3,11,0,-2
-4,-9,1,-1,-2,-1,0,-1
-1,-2,1,0,-3,-5,-2,0
2,3,5,0,2,-3,-3,-1
-1,-10,0,-2,-4,-4,-2,-1
-1,8,1,1,6,7,2,-1
-1,-22,-5,1,2,7,6,3
1,10,5,-3,-6,-3,-3,-1
1,2,8,-1,-1,-2,-1,-1
1,10,5,-1,-6,-12,-10,-4
0,-2,3,-1,3,3,0,-1
-3,-1,-8,-1,-1,5,2,0
-5,5,-4,1,-1,-10,-5,-1
5,14,2,-1,-2,-6,7,2
0,1,-1,0,1,4,-2,-1
-2,-8,2,-2,-1,-1,3,2
-4,-7,-14,-1,2,5,3,0
-2,-5,0,1,0,-3,-5,0
-2,13,2,-2,-4,-1,0,-3
1,15,8,-1,-3,-2,-4,-3
3,5,-4,-2,0,0,3,5
-1,-22,-17,0,1,4,1,0
0,-2,3,1,-2,-2,3,-1
2,3,2,1,-5,-1,0,0
2,15,10,0,1,-1,3,0
0,-10,1,0,3,4,2,1
-2,4,0,-1,0,-5,-5,-1
-2,6,-17,-6,-1,-3,-1,-4
2,-5,10,4,-1,-1,-1,0
1,13,-3,-1,4,3,1,1
1,-2,11,1,-3,-1,-1,0
-2,4,-1,0,1,-2,-1,-1
-6,-26,-11,-5,-7,8,0,-2
-1,3,0,2,1,-11,-2,1
0,4,1,0,5,5,5,1
4,7,4,2,3,6,0,5
-2,-11,-1,1,2,2,0,-1
-2,15,3,-3,-5,-3,-8,-5
-8,-23,-15,-5,-7,-12,-3,-2
4,5,2,-2,-5,-6,-3,0
1,2,-5,0,2,1,2,2
