ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,-2,-2,1,-1,-1,-2,-14
-11,-56,-12,-5,5,-2,0,25
17,16,-11,-17,-7,-3,-2,26
-11,25,-3,2,-4,2,-5,-42
-3,-25,-4,3,3,4,2,13
14,-2,11,3,2,0,0,-1
-8,-19,3,7,6,-4,-6,-7
3,26,-2,-26,16,5,6,23
9,25,6,3,4,-5,-3,3
9,-17,-26,-8,-12,1,3,23
-10,8,-18,19,23,3,-2,22
-4,4,19,5,-10,2,-9,-6
-28,-47,27,-1,11,1,-2,-6
9,15,-26,-6,-9,-4,3,25
-4,23,-19,-14,-6,-6,-3,-47
-10,-37,-9,4,-1,-7,-1,-19
9,6,11,6,-9,2,0,5
19,37,13,-2,9,-2,-1,18
-21,-8,-5,6,10,14,2,-1
-15,-12,17,-1,-8,-9,-11,2
5,-13,-14,9,1,-3,-2,-9
-5,7,17,19,1,0,5,6
14,5,-1,-15,-10,0,6,12
6,17,20,17,49,16,7,67
-3,3,-15,2,-1,-2,-10,-12
-7,-7,-12,-15,-9,-1,3,-51
-1,7,8,1,-3,-5,-6,21
19,25,-2,1,2,1,9,34
-7,-66,-1,12,5,1,-9,-40
-5,28,13,-8,-2,7,0,-47
-16,-3,-6,5,-1,-6,3,-1
7,-15,-12,-2,-15,-6,2,-10
6,26,-9,-11,-3,1,5,21
6,13,19,12,-10,-6,-4,25
8,-4,20,24,27,10,-2,-7
-8,-41,-24,-37,-13,-4,-2,-15
2,6,-37,-17,13,8,9,27
-1,-1,9,-3,-5,-4,-3,6
-5,-11,-1,6,-13,-3,0,13
9,1,-5,15,3,3,6,41
-7,54,29,9,-15,-7,-7,-71
-47,-102,-26,-29,26,4,-7,-15
3,41,-4,11,0,-4,-6,13
-1,1,2,-2,-17,-1,1,-9
3,24,9,6,2,5,12,22
11,34,1,13,2,2,-3,-15
-4,-39,-4,-21,-14,-5,-3,-9
4,2,-15,-5,-2,-3,9,46
-14,-18,-1,0,-13,-10,-14,-66
12,18,11,23,13,4,-4,-2
