ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,-4,1,-6,-12,-7,-4,-2
-8,0,-2,4,-1,-6,-3,-4
3,13,7,2,8,9,7,2
-6,-22,-17,-11,-10,-3,0,-4
5,21,5,5,9,0,-3,0
2,-19,-7,-1,2,10,4,3
8,-3,2,3,-2,-5,-7,2
-13,-5,8,1,-4,-6,-7,-6
-3,-18,-2,-1,2,-1,6,0
-6,-3,-14,-7,-5,-6,-8,-6
-2,-8,6,4,2,1,1,0
14,13,6,2,2,6,6,11
-6,-4,1,0,-3,-1,-3,-9
2,2,1,0,3,2,0,1
1,13,0,1,-4,-1,2,0
-9,-11,-7,-6,-3,-2,-1,-3
-1,-1,-5,-2,-1,-1,-7,0
4,8,2,0,-8,-2,2,5
1,-7,1,1,9,2,2,1
4,12,-1,-1,-1,0,-2,-1
-2,1,1,0,0,-1,0,-3
2,-9,15,6,-3,-11,-2,1
-8,-21,-21,-13,-4,3,-5,-5
6,7,4,4,3,4,4,1
8,6,5,1,4,2,4,5
1,11,-3,-4,0,-4,-3,-2
-2,-11,2,2,-4,-5,-3,0
-12,-10,-19,-5,6,0,0,-8
-1,-1,3,-1,-7,1,-1,0
0,0,-1,-4,-3,0,-2,-1
6,10,-6,0,2,1,7,4
1,4,9,3,-1,11,-1,0
1,-3,-4,1,4,-3,-4,-2
-11,-19,-3,-2,0,-4,-3,-4
-2,2,-2,0,-1,-5,-3,-2
3,5,0,-1,1,2,5,2
-1,-4,-7,-4,-1,1,2,1
5,2,3,2,-2,-3,-4,1
-8,-4,-4,-4,1,-3,-1,-6
3,13,13,4,2,-3,-2,0
-6,-24,-16,-3,-6,-3,-3,-1
-4,-3,-4,-6,0,-4,-5,-8
6,10,11,7,0,3,4,4
1,5,-4,-5,-4,-3,-3,0
-2,-10,4,1,2,0,-1,-6
6,15,-5,-3,3,1,2,2
-8,-29,-9,-1,-5,-2,2,-1
2,2,9,2,0,1,-1,2
-1,12,0,-2,-3,-5,-4,-3
-5,-13,-6,1,3,0,-3,-4
