ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
3,1,4,0,-7,-7,-4,1
-1,19,2,2,3,2,0,-4
-2,-1,1,4,8,7,12,15
9,18,4,-4,-1,-4,-2,18
-8,-18,-4,0,-9,-8,-10,-32
-7,-29,-2,-6,-3,-4,-6,-11
-4,3,-6,2,2,2,4,3
1,20,4,2,4,2,5,9
1,19,8,0,7,2,-4,5
7,-1,-2,-9,-13,-5,-5,6
-4,1,1,19,-2,0,4,-6
-2,-8,-4,-20,1,2,2,-1
-1,-2,2,-3,-5,-1,3,8
1,16,0,-4,4,1,-5,-19
-13,-16,-5,7,-5,-6,-4,13
7,42,1,3,2,-1,-5,-9
-9,-15,-1,4,2,5,3,4
2,13,-1,-9,-10,-5,2,1
7,46,8,-4,-2,-1,1,7
-7,-50,-6,6,6,3,-6,-18
3,19,2,-2,0,-3,-2,1
-7,-22,-4,6,-4,-3,-8,5
2,-9,-6,-6,1,6,-1,-7
2,22,8,2,-1,0,2,3
-2,0,1,1,-2,-2,-1,-4
3,13,0,0,0,-1,3,-2
-1,-14,0,-6,-2,-2,3,5
1,0,-2,3,-3,-1,-8,-4
1,-3,1,-3,6,-1,0,0
3,9,4,12,-1,-2,1,4
4,1,0,-13,6,7,7,6
-10,-13,-5,-2,-2,-2,0,-4
3,-21,-3,-5,-2,-1,-2,-4
3,-18,-3,3,-2,-1,1,1
3,7,1,5,1,-1,0,7
-4,-1,-2,2,-5,-3,2,-8
-10,-21,-5,-7,10,6,2,-4
-1,0,2,0,-2,2,8,21
5,11,0,5,9,-2,1,-27
4,10,2,-5,-3,1,-13,-13
-16,-21,-2,1,-5,-5,-3,-6
-1,9,-5,-4,3,1,-1,-9
-1,-11,-3,-4,-6,-7,0,3
6,6,0,7,9,5,-4,17
4,11,0,0,-2,-1,4,4
1,5,0,-1,4,1,2,-9
-3,-8,0,-2,-5,-3,-2,3
2,3,0,0,0,-4,3,1
5,13,0,-1,-5,-1,-2,3
-5,-10,-3,-1,8,-1,-1,-1
