ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,0,-5,-2,0,-11,-1,-1
0,-2,2,-1,0,-3,0,2
1,4,1,-2,-2,3,-3,2
0,11,-1,-1,-3,0,1,0
0,-3,1,0,0,5,3,2
0,1,-1,1,4,3,2,2
-2,0,3,0,0,-3,1,-1
0,-6,-2,-1,-1,-3,-6,-1
-3,-9,-2,-1,-1,-5,-5,-3
0,1,0,-1,0,1,1,-1
3,-2,-2,1,2,2,2,1
-3,-7,-1,0,-2,-3,-1,-5
1,10,2,1,-1,-1,-2,-1
-2,-8,-6,-1,-1,-1,1,-1
-3,-10,-7,-2,-1,-2,-4,-2
4,3,0,-1,-4,2,5,4
0,4,4,-1,4,6,4,0
-2,-2,1,-1,-3,-1,-3,-2
-1,4,-1,-1,-3,-5,-3,-3
-3,-3,-2,-4,-1,-6,-3,0
-3,-3,-2,-1,-1,0,3,1
-1,1,4,-1,-1,2,1,1
-1,1,2,-2,-2,-6,-11,-2
-1,-11,-5,-1,0,-2,4,-4
0,1,-3,1,6,6,3,0
3,5,2,3,2,-1,1,-1
-2,12,-1,-2,-7,4,1,-5
-6,-25,-10,-4,-2,-11,-5,-1
2,5,2,3,3,6,4,1
0,-3,-2,0,2,-1,-2,1
1,7,5,-1,-4,0,-3,-8
-1,-2,3,1,4,4,-2,6
-3,-2,-4,-2,-6,-6,1,-1
-1,-4,-3,-2,-3,1,1,-1
-2,-8,-5,0,1,-5,-3,1
0,6,-1,-4,-2,-2,-1,-3
0,-2,5,0,0,0,-3,-1
-2,3,2,-1,-3,-1,1,0
-1,-4,-4,-1,0,2,7,4
0,-1,0,3,1,4,0,0
1,4,-2,-1,-1,-2,-4,0
-3,-3,-6,-4,-6,-5,-2,-3
-2,-7,0,0,3,-3,-1,-3
3,5,3,2,2,18,6,5
1,14,-1,-2,-2,-7,-5,-5
-8,-28,-11,-3,-2,-1,0,-1
0,0,-3,1,3,-1,1,0
1,5,4,-1,-1,-1,0,-1
0,-10,-3,-1,-5,-3,-2,0
1,6,3,-2,-4,-3,-5,-2
