ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
8,-10,-5,37,16,-3,4,19
6,6,8,2,-6,0,-3,8
4,14,0,4,11,-2,-4,21
5,10,-2,-1,-18,-6,-4,-5
-17,-20,-7,3,-9,-3,1,-5
-1,-17,-3,-27,1,-1,2,7
5,-8,-3,21,3,-1,1,1
-2,-3,2,-17,-4,0,-4,-12
-2,27,9,21,9,-4,-4,13
-3,-28,-5,5,3,-1,-4,-19
3,7,7,6,-12,-3,3,37
-3,19,3,-19,-3,-5,0,6
6,-22,8,27,27,14,3,-8
-9,32,2,-15,-14,-11,-8,4
1,-13,-13,0,9,8,1,-6
-3,-34,-2,-13,-13,-2,-1,11
12,14,11,28,7,7,8,4
8,8,-15,10,-13,-9,-5,-7
-5,16,-7,-20,15,3,0,-19
9,17,-1,10,-10,-5,0,-1
-19,-5,0,-12,-2,-2,-1,-7
16,-4,-6,2,7,13,9,2
-8,32,14,-1,-10,-6,-7,-31
2,10,0,15,20,8,6,19
6,15,-2,2,-11,-7,-6,-1
-1,-20,3,19,-5,-4,-8,0
-21,-30,-5,-16,-5,1,3,8
5,-5,-4,-3,17,3,0,1
-24,-14,-4,-1,-10,-5,-4,12
0,33,0,-5,1,4,1,-39
23,-17,12,18,3,0,3,31
4,18,12,14,12,1,-5,-7
-7,-12,-33,-42,-11,0,-3,-4
-14,-40,8,-4,-7,-3,-1,-19
1,0,-14,26,2,-6,-3,-9
8,-10,16,-43,12,4,5,27
-2,13,-6,32,-15,-8,-5,-33
-11,-1,-9,-32,8,3,6,-3
16,-17,-3,-18,-21,-11,-5,56
-6,11,15,60,45,17,4,-49
7,-8,-12,-49,-7,3,3,11
-11,26,-4,3,0,-3,-1,11
-16,-45,-6,10,-4,0,-5,-9
1,-11,-4,-1,2,-1,8,13
2,32,35,24,6,-1,1,12
-5,-12,-4,-1,-2,-1,0,-17
7,15,-2,1,-13,-3,-3,4
-8,-26,-28,-29,4,5,2,-20
13,-9,0,15,2,2,4,20
2,45,17,-1,-8,1,2,-22
