ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,-3,2,2,-21,-14,-5,4
7,41,4,19,38,14,5,7
-15,-74,-9,-10,-9,-3,-7,-36
3,-23,-6,24,0,1,-1,6
-10,-4,0,-9,-16,-5,0,12
11,17,-1,-16,4,1,1,10
-1,19,3,2,2,-3,-6,22
-12,-7,-8,-9,-2,-4,-5,-7
-6,-8,0,4,-5,-3,-1,-11
1,20,0,9,-14,-11,-2,0
5,-21,-2,-5,-1,10,6,24
-3,25,6,-3,-9,-3,-2,-21
3,1,1,4,-6,0,3,16
-19,-35,-6,2,10,-2,-5,-24
15,29,5,-2,6,0,8,20
-17,-18,-4,7,2,-1,-10,-39
-16,42,1,-4,-8,-3,1,-13
6,-19,-1,-4,-8,2,2,22
2,12,-3,5,4,2,-5,-12
12,22,10,3,-8,3,4,11
-6,-49,-16,5,23,3,-4,0
-6,-8,-2,-7,-17,-6,-3,-17
7,8,0,1,2,-1,1,9
19,21,4,-7,-7,-5,2,40
-13,-15,1,19,8,4,-4,-32
0,-3,-2,13,15,2,3,19
5,1,0,-35,-44,-11,-5,-25
-5,-9,-10,21,27,2,-8,-10
-1,-14,-5,-9,-2,-1,-1,5
-1,10,4,2,-19,-4,1,-1
0,10,7,7,7,4,4,5
0,-12,-2,-4,2,-4,1,15
6,11,1,4,-6,-4,-2,6
0,-24,0,-11,3,6,1,-10
-1,34,2,9,4,-4,-6,0
-7,-51,-7,-13,-3,2,1,1
13,16,5,2,13,3,3,9
4,28,7,-6,-12,-1,2,9
-6,1,0,0,4,2,1,-8
-2,23,2,15,-3,-3,5,65
-10,4,3,-17,-19,-10,-22,-80
5,-8,-7,-3,2,3,0,3
-8,-2,-3,-2,1,0,-1,-8
12,0,0,-1,-18,-2,6,11
9,13,3,2,-1,2,6,27
-4,23,3,0,6,2,-3,-9
7,-1,3,4,1,0,1,-3
-6,-17,-3,-10,0,0,-4,-14
-3,-3,-2,5,9,2,-3,9
-3,-4,0,-12,-10,-4,1,-13
