ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-4,-2,-8,-1,2,-1,-1,1
-1,-8,-4,0,-1,1,1,-2
0,7,2,1,0,1,1,-2
2,5,2,0,-4,-2,-3,1
0,10,5,-1,-1,-3,-3,-2
-1,-15,-3,1,3,0,1,3
1,0,-5,-2,2,5,-4,2
-2,2,-2,1,0,-6,0,-4
0,-4,3,-1,-1,2,0,3
1,1,0,-1,-1,-7,-4,-1
0,-3,0,0,-2,4,2,0
1,2,-10,-1,0,-1,-4,-3
-1,-7,2,0,-3,-6,0,0
0,-3,-4,0,2,3,2,1
-1,6,3,0,0,-4,-9,-2
0,-3,-3,0,0,0,9,1
-1,-2,5,1,-2,4,-1,-3
1,8,2,-1,-2,1,-2,0
-4,-9,-6,-3,-3,-4,-3,-4
1,-13,-16,-1,0,-4,-1,0
-1,-4,-3,-1,-2,2,2,-1
0,8,3,0,-1,-5,-1,-3
-1,-7,-3,0,-1,-3,0,-1
1,5,4,1,2,8,4,3
-1,-2,0,-2,-2,-5,-3,-3
-1,1,5,0,-2,-2,-2,0
-1,-5,-11,-2,0,-1,3,-4
-1,3,3,-2,-1,-1,-1,-2
0,-3,-2,-2,0,2,-3,0
1,3,-1,-1,0,-11,-1,0
2,5,3,-1,-4,-1,-1,2
0,12,7,2,-2,0,2,3
-2,-8,-2,3,5,7,2,-2
-3,-4,-13,-4,0,7,-1,-3
-4,-8,1,1,-1,-1,-1,-2
-1,-3,-5,-1,-1,1,0,-1
-3,-4,-4,-2,-6,-8,-5,-2
-2,1,0,-3,-1,-7,-9,-2
1,9,6,2,-1,2,9,2
3,6,7,0,2,5,-1,2
0,2,-1,0,-3,-4,-5,-1
1,-6,0,0,-1,-2,-3,-2
3,15,7,0,0,2,0,-1
1,7,2,1,-1,-1,-1,1
-3,-16,-5,-2,0,-1,1,0
0,9,2,-1,-3,-1,-1,0
1,-3,3,0,1,0,0,2
-3,-1,-2,0,-1,-2,-2,-4
1,-1,2,-2,-1,8,1,2
1,2,3,0,0,-10,2,3
