ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,4,3,-1,5,6,3,4
-7,12,1,-5,-5,-5,-8,-8
-3,7,3,1,1,-4,-2,0
0,-10,-2,3,-1,0,3,2
4,14,18,3,-2,-2,-2,1
0,-2,-20,-4,-3,-5,-1,1
4,-2,3,-1,1,2,0,4
-2,13,5,-1,-4,-2,0,-5
-2,-6,-1,-1,2,3,1,-1
4,-5,0,2,0,1,-2,1
5,11,2,-3,-2,0,2,-1
-4,-3,12,7,6,0,-3,-1
-14,-18,-18,-12,-8,0,1,-6
6,2,3,2,1,1,0,4
-2,-11,-6,1,-5,-4,0,-5
9,8,10,5,3,2,-1,1
-14,5,-2,-4,5,0,0,-9
-8,-41,-19,-5,-6,0,-2,2
6,11,11,2,2,-1,1,3
-1,-10,-13,-1,4,-1,-2,-2
-1,4,-4,-3,-12,-10,-4,-2
7,6,18,4,5,5,6,3
-6,-2,2,-2,-3,1,-1,-3
-1,9,-5,-3,-2,-1,-1,0
-5,0,1,1,2,0,0,-1
4,19,10,1,4,-2,-1,0
3,-7,-4,1,-7,-2,-2,1
3,-11,-21,-10,-4,-1,0,-1
-2,-2,5,4,2,2,2,0
0,10,-4,-6,3,-3,-2,-2
4,6,2,1,4,5,0,4
-7,-11,0,-4,-7,-3,-2,-6
7,2,-2,3,4,-1,1,6
-2,7,4,8,8,1,3,-2
0,10,7,0,-3,4,4,-2
-4,-11,2,0,-1,-2,-2,-2
0,-8,-3,-1,2,-8,-6,0
-1,1,4,4,-2,5,1,0
1,12,-4,-4,0,-5,-2,-3
-2,-24,-7,1,0,4,3,1
-8,2,2,-1,0,-1,-2,-4
6,3,-1,0,-1,0,-2,3
1,-2,1,-4,-10,-11,-6,-2
-3,0,-3,-1,5,3,-1,-2
8,-10,2,-1,-3,1,0,6
-11,-10,-9,-3,2,2,2,-3
-6,10,1,-3,1,1,0,-8
-2,6,7,0,-3,-7,0,-3
0,-8,-4,-1,-7,-4,-4,-2
2,-3,-6,-3,6,2,0,3
