ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-4,-45,8,-4,4,3,-1,-28
-10,25,-13,-9,2,-6,-4,-1
-8,23,5,5,-6,-1,0,11
26,-28,-1,-12,-12,1,7,-13
-15,28,4,7,11,0,0,0
5,-12,-4,8,-7,-2,-3,-14
-13,9,7,3,3,-1,1,7
16,14,12,-29,2,4,4,22
4,56,1,26,-13,-2,0,-2
-9,-2,-9,-67,19,-1,-19,-58
7,-8,-11,-5,-7,1,3,-2
6,20,19,23,-2,-6,3,16
-5,-21,-26,-15,-8,-9,1,39
11,21,14,25,28,13,7,28
-16,-11,0,-11,-3,-1,-8,-49
1,67,6,7,8,5,13,36
19,-22,13,-2,-5,2,-10,-14
-29,-42,-9,-22,-4,-6,0,13
3,34,3,11,-4,-3,-5,-9
0,17,3,14,16,7,4,-14
-34,-58,-12,-29,5,5,-1,-20
8,20,10,23,-4,-1,0,19
26,21,-1,-11,-8,-1,2,22
19,-1,-17,-24,-4,-1,-1,10
-15,-21,-6,17,-8,-4,1,8
-18,-33,13,11,1,0,-5,-18
4,27,-5,22,-2,5,6,29
6,-29,-7,-24,-7,4,2,-33
7,14,0,-10,40,7,-1,-9
-31,-38,-8,1,-11,-2,-1,-18
14,6,10,3,-10,-2,0,19
-11,29,5,12,14,0,-5,-17
15,40,2,0,1,8,9,25
10,16,12,16,-1,-4,-1,14
18,32,-6,-35,3,6,3,-3
-25,-95,-13,10,-6,-6,-3,39
6,28,-2,1,6,5,6,-1
6,14,-2,7,-1,-5,-6,-1
11,-24,-3,2,-2,1,4,8
-15,28,3,13,-2,2,0,-28
-17,-44,-3,-36,-23,-6,-13,-41
22,45,9,10,2,6,9,43
-48,-99,-8,9,-5,-8,-15,-50
10,28,-22,-37,8,-1,7,13
33,42,7,16,5,5,11,52
19,21,-3,9,3,6,10,27
-35,-81,-15,9,6,-1,-14,-82
-27,-80,8,8,-6,-3,-10,-2
9,12,20,11,-5,-3,2,7
21,18,-9,11,6,-4,7,31
