ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-12,13,-28,-60,-1,6,1,10
21,-29,-13,8,-7,-3,8,35
-30,13,-13,-21,6,3,-6,-55
2,-17,15,10,-12,-9,-3,22
10,28,-4,10,0,0,0,9
5,26,19,9,6,1,2,13
2,22,5,7,-14,1,6,15
-3,-26,-25,-8,3,-4,-12,-69
-14,-54,-7,7,-4,-5,-2,-16
2,15,10,-7,7,1,2,12
22,5,8,10,-7,-1,4,13
-3,7,0,-5,0,4,2,19
2,52,14,-1,-4,-3,3,-23
-9,-61,-13,16,9,1,-5,-6
12,22,11,14,15,5,12,16
-21,-9,-16,10,-6,-5,-14,-4
-10,-57,-5,-20,-12,-3,-3,1
9,40,20,-10,0,0,0,6
0,-10,4,6,5,0,-1,0
9,19,10,3,-5,1,7,25
3,12,-19,13,-4,-1,2,7
-10,3,9,-17,3,10,2,-33
-7,-76,-32,-29,-17,-9,-7,35
-11,8,-13,6,4,-3,-3,-59
-5,27,20,11,2,-3,0,-3
0,2,-2,-3,1,-2,-2,8
-13,1,-5,1,3,1,-1,-17
13,-4,9,-17,-17,2,13,51
0,45,17,5,7,6,3,8
1,-16,-21,10,23,-10,-21,-33
4,8,7,17,-28,-5,-2,-17
-7,-22,-12,-25,11,1,-1,23
-1,23,-3,-5,8,8,9,31
15,10,-10,7,-4,-1,0,29
-16,-27,21,-2,-3,-5,-12,-43
10,18,5,1,0,0,3,10
13,1,8,10,3,-4,0,13
-12,9,20,7,-11,-2,4,10
22,15,-39,-8,-1,7,7,31
-23,19,0,0,3,3,0,-13
-4,-78,-25,6,-3,-5,-19,-42
-9,4,2,-7,-15,-13,-6,-5
7,-1,16,5,14,5,5,20
-9,8,-1,15,2,2,-2,6
8,13,3,-14,-3,-1,0,6
2,6,-4,-2,5,-1,2,-7
14,7,18,10,7,8,17,79
-28,9,1,-25,-19,-6,-18,-94
3,10,2,19,2,0,-1,-4
-25,-38,-10,-35,-9,-5,-10,-8
