ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,1,-5,-1,-1,-1,0,2
-2,-4,0,-2,-2,0,-1,-4
3,14,8,1,2,5,3,1
0,2,-2,-2,-3,-5,-5,-2
-2,-21,-7,-2,1,2,4,3
-4,-5,-2,1,2,12,-1,-3
-1,-9,-2,-1,-3,-14,-5,1
0,2,2,-2,-3,-3,-3,0
3,12,3,0,0,-5,-2,0
3,-2,1,0,-1,3,0,2
-2,1,-2,-2,0,4,0,-3
-2,-2,2,2,1,3,1,3
0,0,-6,-2,-1,-3,-2,-2
-2,-1,-1,-1,-1,-4,-2,-2
3,2,4,1,1,4,4,2
1,3,5,0,-3,-6,-2,1
-3,-7,-10,-2,-1,2,0,-3
-3,5,-1,-3,-3,0,1,0
-1,1,3,0,-2,-1,-2,-1
0,-5,-3,1,1,1,3,-2
3,6,5,0,1,-3,-2,-1
2,-3,-2,-1,1,-2,-5,1
0,9,4,0,0,11,10,0
-6,-27,-13,-2,0,-7,-7,-2
1,16,6,1,1,2,3,3
0,-6,-4,-3,-1,-4,-5,0
2,-1,-2,-2,-1,2,-1,1
-2,-3,-2,-2,-3,-1,-2,-2
-3,-16,-7,-3,-3,-6,-4,-4
2,11,6,4,7,8,5,5
0,-3,1,1,-2,-3,-3,2
1,7,-3,-2,-1,1,1,-1
-3,2,-2,-1,-2,-5,-3,-4
0,1,-1,1,-3,-1,0,-3
0,-10,-5,0,3,0,0,2
2,6,3,2,2,-2,-1,2
-2,2,3,-1,-2,0,-6,-2
3,6,2,1,-3,-1,10,-2
-3,-5,-4,-4,-1,2,-5,-4
0,7,9,-1,-1,-11,-2,-3
-2,-12,-8,-2,0,3,1,0
-2,-9,-2,-1,0,-6,-6,1
-3,6,-4,0,-3,1,-3,-5
1,14,7,-1,-3,-1,5,3
-4,-12,-3,0,1,5,-1,5
-5,-5,-3,-4,-4,-2,1,-5
0,-11,-3,1,3,-8,-3,-1
1,1,5,2,5,14,4,2
1,13,2,0,-1,-3,-2,-2
-1,-3,-5,-1,-2,1,-2,2
