ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
3,6,-48,-8,-20,-1,-5,38
-22,-8,-5,16,-8,-9,-28,-82
3,-22,13,-33,12,8,2,66
1,-19,-7,-8,-23,-13,-4,-73
-24,-22,17,12,10,-3,2,0
4,5,-8,-14,0,4,13,36
4,31,0,12,-4,-1,0,-1
16,11,5,3,8,4,2,28
13,0,19,-3,12,9,14,15
-9,34,-6,2,-19,-14,-21,-81
18,-45,-10,-5,24,10,7,-7
-8,-6,7,2,-5,0,-6,17
7,7,-1,0,-7,-5,-5,-14
-2,49,16,-4,-11,-4,-5,16
-16,-39,11,2,-3,-5,1,-9
5,4,-23,-9,-21,-6,-3,-4
-15,-29,-8,26,50,11,-2,-19
15,-4,6,-12,-5,7,16,57
-1,39,2,-1,0,-2,-3,-59
5,7,14,16,-6,-4,-6,12
2,5,24,2,-22,-11,0,-13
-15,-25,-5,-5,16,2,-2,4
-2,55,-11,-19,-16,1,0,-8
-16,-92,-21,6,-2,-4,-5,32
4,31,21,-9,13,1,-9,-50
-10,-17,-35,3,-10,-1,6,-5
-2,-34,-18,8,4,3,7,17
23,51,22,-1,2,7,10,32
2,3,-15,-4,-19,-5,-23,-5
3,-22,7,8,9,1,9,19
19,22,3,-3,4,2,1,16
-6,35,2,3,2,-2,2,7
5,-12,-10,-11,-2,1,0,-8
-3,12,7,-4,-2,-3,-1,-7
2,-19,-7,16,-3,-5,-5,24
1,13,10,-15,4,-1,3,-9
10,55,9,-6,1,4,2,8
-13,-25,-13,-16,-7,-2,-2,5
6,1,3,19,-15,-4,1,-14
-3,6,13,0,41,16,2,-22
7,-14,-3,7,-12,-9,-4,-3
-3,20,-1,-8,0,2,3,3
-9,-28,-11,4,-2,-5,-5,22
11,17,15,6,-10,-5,-9,-41
12,2,-26,-3,-4,-1,17,58
-18,-4,18,11,5,3,-12,-56
11,3,-1,-5,-2,-7,-13,4
-3,-46,-20,-7,-10,-2,-1,15
-16,11,6,3,3,3,3,5
11,-4,26,27,-9,-5,21,53
