ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,6,-1,12,-15,-7,1,10
3,18,8,-3,12,5,-2,0
-3,3,-2,-5,-9,-3,-3,7
10,-11,10,8,-9,-2,10,34
-19,5,7,4,35,8,-11,-26
-10,-4,-7,-29,-14,-5,-7,-22
2,4,-31,2,-5,-4,-4,2
-11,16,4,0,-6,-1,-3,-3
9,-29,-5,5,6,-2,6,32
6,18,7,12,11,4,2,0
3,9,9,8,-7,0,3,13
2,-5,5,-7,7,-1,-4,-6
12,3,7,-4,-10,4,10,39
-19,12,5,8,-9,-9,-9,-33
3,-1,3,12,13,0,-4,-7
-3,-27,-2,-14,8,5,-1,-9
4,-12,-25,-24,-13,-4,-1,1
-2,7,-3,6,0,0,5,5
5,11,9,4,5,4,4,20
-3,1,-12,2,1,0,-3,-8
-7,5,5,11,-12,-4,-1,-13
9,-13,-7,-10,1,-5,4,23
-2,7,6,8,-4,-1,-3,-16
4,12,17,5,2,6,6,8
4,47,6,12,15,8,7,24
3,-66,-21,-24,-23,-8,-8,-13
-27,25,24,0,15,1,-11,-23
-7,-34,-22,-8,-5,-5,-1,-31
-18,5,2,-2,-7,-10,-4,-29
10,28,3,18,6,4,-3,18
8,-32,-20,-10,-4,1,7,11
-3,16,8,3,1,-2,-4,16
-2,-15,4,-8,-5,0,2,-2
3,30,11,8,10,5,3,-3
-2,-17,-1,-4,-10,-5,-4,-5
2,10,5,-2,-2,-2,-2,11
19,20,4,7,6,7,12,51
-27,-35,-3,-7,-10,-6,-13,-68
-11,-13,-5,2,20,5,-3,-15
-2,-11,-5,-12,-4,2,3,10
-5,-21,-6,-12,-9,-4,-4,-8
21,30,-3,10,13,5,9,50
10,20,5,1,-9,-4,3,9
-3,2,3,10,9,1,-3,-22
0,1,13,13,-9,-6,-4,2
6,20,7,-18,-4,3,5,-23
-10,-28,-22,-2,-8,-5,-6,-5
3,17,-5,-4,1,1,-1,9
-2,-17,-13,-7,-6,-6,-6,-31
2,0,-12,8,3,-1,3,9
