ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,4,5,0,-2,-1,-3,-4
-3,-6,-3,0,1,-3,-2,1
-3,-6,-8,-3,-1,1,-2,-3
0,4,1,0,-1,0,-1,1
-3,-1,-6,0,-1,-1,0,-1
4,21,15,6,3,6,4,2
-3,-22,-8,-3,-1,-6,-4,1
0,-1,2,1,-1,-10,-4,-2
-1,6,-1,-1,-2,-1,-2,-3
2,-7,-2,-1,1,-2,-2,0
-3,-6,-5,0,0,9,0,0
1,2,0,2,3,4,0,-2
2,-2,2,0,-4,-7,-10,-1
-1,0,-4,-2,-1,2,10,1
1,8,-4,-1,2,-2,-4,-2
-4,-4,-2,-1,-1,-5,-2,-1
2,2,5,2,2,7,3,4
-5,-6,-6,-2,0,-2,-8,-4
0,6,9,2,2,2,9,2
1,-7,-7,-1,-2,-1,-1,0
-4,18,1,-1,0,-4,1,-3
-2,-19,-3,-1,-2,4,0,-2
-2,-9,-5,0,0,0,1,0
3,15,7,1,-4,-5,-3,1
0,-13,-6,-1,1,-1,-1,-4
-1,0,-1,-1,-3,-4,3,-2
-1,4,1,1,0,-5,-3,0
0,9,4,-1,1,5,1,-2
-1,-5,8,-1,-2,-1,4,1
-2,-1,-12,-3,-3,-2,-1,-1
1,0,0,-2,-2,-3,-5,-1
2,10,4,0,-3,-13,0,-3
-3,0,-1,1,6,10,4,3
0,-1,4,4,4,9,0,1
0,-1,-2,0,-1,2,3,1
0,3,3,-2,-4,-4,-7,-1
1,3,-8,-1,-2,-1,2,1
-2,-12,0,-2,0,-2,0,0
-4,-12,-6,-2,-3,-5,-5,-2
0,-3,0,0,0,-1,-1,1
1,-1,-1,0,2,7,5,1
0,2,3,0,-2,0,0,-1
0,5,1,-1,-1,1,-3,-4
-3,-7,-4,1,3,9,3,-1
-2,-5,-7,-2,0,-16,-6,-1
1,7,-1,-2,-3,-1,-1,-2
2,8,8,1,-4,-6,-3,-1
-5,-11,-3,1,0,3,1,-3
2,17,7,0,0,3,-3,-1
-2,-3,0,1,0,0,4,3
