ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
6,-8,8,-9,-17,-5,-2,2
6,11,2,10,14,5,1,4
-23,-49,-10,-2,-4,0,-13,-51
10,30,11,-8,-2,-1,10,33
5,31,8,5,-2,-5,1,13
-6,58,19,3,3,-1,-5,-48
-8,-41,-3,0,4,-3,2,11
9,-34,-9,-4,-2,2,6,11
14,32,23,14,9,5,7,39
1,-25,-4,-24,-14,-6,-11,-28
-9,9,4,18,13,-2,-3,-9
-3,-1,-21,-12,-7,3,-1,-6
6,0,-19,0,15,-1,11,29
5,34,39,12,-3,0,-2,14
-6,-25,-38,-13,-6,-1,-2,-26
-4,-16,-19,11,1,-2,-8,-36
-10,11,26,-2,-7,3,-1,7
11,7,19,-3,2,3,13,43
6,14,-14,5,1,1,4,-14
-24,3,-10,9,14,-5,-17,-15
-5,-51,-4,-15,-25,-11,-9,-21
23,32,-8,6,7,3,9,30
-2,-28,17,12,-1,1,8,13
1,29,5,-7,7,4,7,-8
5,-16,-19,-10,1,4,-1,36
-20,15,-21,-6,1,2,-5,-50
16,-6,11,10,0,-6,0,23
0,5,18,-11,0,5,13,23
3,4,5,14,-2,-2,-2,-20
9,29,-1,7,-1,-1,-2,-6
-15,-45,3,-23,15,6,-8,-8
9,8,-16,5,-6,-3,7,48
-1,-15,-3,-7,-3,-2,-4,-57
12,-25,-19,1,-5,0,8,30
-6,39,11,12,21,10,-5,-35
2,-32,-3,-4,19,2,-5,10
-7,15,5,-1,-17,-6,-1,10
0,-25,-27,-1,-1,-1,0,6
-3,32,10,-9,-10,-2,1,-11
16,2,7,27,2,4,9,43
-39,-21,-17,-47,1,-6,-17,-88
-2,-19,4,6,7,-4,-10,-14
2,4,-5,-12,-9,6,7,19
9,32,4,10,0,-3,-6,-9
-1,-3,26,22,8,2,4,17
5,-13,-2,-4,-7,4,10,35
-21,-22,-7,6,-10,-9,-17,-40
10,24,14,-34,-7,1,-4,-5
7,-22,-14,2,11,0,-2,-1
-7,2,14,2,6,5,4,19
