ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-4,0,-10,-4,-4,-1,-3,-2
-2,-17,-8,-2,-2,-3,-6,-4
2,12,-1,1,4,1,3,2
-1,0,8,2,1,7,4,3
-1,-8,-4,0,-1,-4,1,-2
0,-6,-10,-3,-2,2,-2,-1
1,5,6,-2,-4,-3,0,-2
4,13,-11,-3,2,-5,-2,-1
-4,-16,4,1,6,11,4,1
-4,7,1,-5,-2,-4,-2,-3
1,-7,-1,-1,-2,-2,0,0
-1,4,8,-1,-3,-6,-2,2
-2,-15,-17,-1,-2,-6,-6,-5
3,16,6,-1,-2,0,-4,-1
-2,9,0,2,1,3,4,1
-3,-19,-3,-2,2,2,2,-1
3,0,0,2,4,4,2,5
-3,-5,7,-3,-9,-3,-5,-1
0,-4,-13,-3,-1,-4,-2,0
-2,-5,-1,-2,-4,-4,-6,-2
1,8,5,1,1,5,2,-1
3,7,6,5,8,5,8,2
-4,-9,-2,-3,-5,-6,-5,-1
4,13,5,3,1,-1,-1,2
-9,-11,-14,-5,-7,-1,-2,-8
3,-4,3,2,0,-1,3,3
-2,3,3,3,3,-1,-2,-2
2,2,-1,-3,1,-1,0,4
1,-8,-5,-2,1,2,-2,-2
0,7,1,-1,-4,1,-1,0
1,4,1,2,2,0,4,0
-1,3,7,3,-1,2,-3,-2
6,20,16,3,0,-2,5,5
-7,-27,-23,-8,-2,-5,-5,-4
2,8,3,-3,-2,1,1,0
-4,-10,-1,-1,0,0,2,-3
0,-5,-2,2,3,1,0,2
0,15,4,0,1,3,3,2
-1,-6,1,-1,-1,-4,-9,-4
-3,-1,-10,-3,-4,-3,-1,-4
-1,-6,6,1,0,-2,1,1
5,16,3,3,4,4,4,1
0,-18,12,5,8,4,2,3
-1,-10,0,0,-4,0,-1,-2
-1,1,4,-2,-9,-8,-6,-1
0,1,1,2,3,-3,-1,-1
-3,11,-4,-3,-1,1,0,-3
-4,-7,-14,-1,2,1,-1,-3
0,4,39,6,0,0,0,1
0,12,8,2,-2,-2,-1,1
