ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,2,6,0,-2,-3,0,0
0,2,-4,-2,-5,0,-6,-3
-2,-7,1,2,4,-7,2,1
3,6,2,-1,1,4,-5,0
0,-4,-1,0,1,0,3,-1
-2,5,4,-2,-4,-9,-5,-1
-4,-9,-12,-4,-3,0,-3,-4
2,8,4,1,2,4,5,1
-1,-6,-7,-1,2,5,0,-8
-1,-10,0,0,0,-3,-1,1
2,4,7,-1,-3,-2,-7,-2
-4,-3,-1,-2,-2,-9,1,3
-3,-10,-6,-1,-3,-2,1,-3
3,5,-1,3,6,10,7,4
2,-2,3,-1,0,-1,-2,0
-5,2,-3,-2,-4,-2,-4,-2
-2,-5,-3,-2,-6,-6,-5,-4
-2,0,-2,0,3,-5,-4,-4
-2,5,0,0,0,5,5,4
1,0,-1,0,2,7,1,-2
-1,0,2,-1,0,2,0,-1
-2,-9,-5,-2,-4,-14,-6,-2
2,3,-2,-3,-3,0,5,-1
2,4,5,1,5,0,1,-3
-7,-31,-12,0,1,7,-3,1
-1,5,6,-2,-3,1,2,2
2,9,4,2,1,-2,-1,3
-2,-6,0,-2,-5,-6,-5,-2
-1,3,-3,-1,1,2,3,0
2,4,-1,1,3,4,1,-3
-3,-5,-1,0,0,2,0,-1
1,5,-2,0,-2,-2,0,1
2,3,-1,-1,0,-6,-4,3
-1,4,8,0,-3,-4,-1,-3
-1,-3,-6,-2,0,2,-1,0
0,-4,-1,0,0,-1,-2,-2
-2,-1,1,-1,-1,0,1,1
1,-1,-4,-1,0,0,0,0
-3,-5,-1,-2,-2,-5,-5,-5
-3,-7,-11,-5,-4,-7,-10,-2
2,6,3,2,0,-2,11,1
0,2,3,0,1,5,4,2
2,8,4,1,1,-1,-3,0
-2,-4,-1,-1,-2,-2,-4,-3
-3,-13,-5,-5,-4,-8,-6,-2
2,1,0,2,1,5,3,0
1,3,2,1,1,8,3,0
-1,9,-1,0,2,2,2,-4
2,15,9,0,-3,-2,-5,0
-2,-8,-10,-3,0,-6,1,-6
