ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,14,-7,-7,3,-2,-4,11
-14,9,-1,5,7,0,-3,-9
5,-23,-7,0,0,6,6,9
3,-11,2,12,-1,-2,0,2
14,86,12,-6,-14,-7,-3,9
0,-19,-1,8,6,0,-1,0
2,-18,-3,-11,2,-3,-1,-4
-20,-39,-4,8,-15,-2,-1,-10
-1,23,2,-2,13,0,1,4
-6,-37,-9,-7,-6,-7,-5,-3
-1,25,-2,4,-7,9,0,-5
4,-52,3,-1,1,-1,0,15
4,-1,-2,-6,-10,-3,-2,-27
-10,2,1,0,-15,-7,-2,22
0,23,-2,5,13,3,3,-7
10,50,7,-7,-5,-1,6,9
6,-28,-3,-3,-7,0,-5,4
-7,-4,3,15,2,-2,-3,-17
-26,-49,-10,-23,-11,-8,-1,1
6,29,-7,-4,20,2,0,-7
-6,-52,-7,-4,-9,0,5,15
11,-8,-5,6,-1,3,3,14
-2,1,5,-1,-7,-2,-4,1
-8,21,5,-4,-19,-8,-3,-23
4,-29,-4,22,37,7,1,6
-3,45,2,-11,-11,2,-1,-7
4,-5,4,-2,-3,-3,0,22
6,18,-1,1,-6,-4,1,-7
-35,-30,-8,-20,8,3,-6,-11
-1,-8,5,12,2,-3,1,5
9,30,4,-25,3,5,5,-6
-6,15,-2,3,5,0,-2,-3
10,-5,-6,-2,-16,-6,2,4
-3,19,1,-19,-11,-1,-1,-12
-17,-5,-7,24,11,2,-3,-5
16,-5,1,1,-5,-1,-2,18
5,53,6,-10,-18,-6,-2,-18
-5,-22,-5,-1,3,0,-4,-25
5,-40,0,5,-8,-8,-3,1
-18,5,6,8,10,6,2,-5
-6,-33,-5,-5,6,-1,1,18
21,45,4,5,-1,1,3,0
-20,-1,3,-2,-10,-5,-7,-8
-3,-72,-15,-2,3,-3,-6,-5
5,-7,-1,2,1,4,1,7
-3,-1,5,-3,-10,-1,0,2
16,2,-4,-2,-9,-3,3,4
6,99,9,-1,10,7,3,15
6,-21,-5,2,2,-4,-5,-21
1,15,0,-9,7,-1,0,38
