ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,0,0,-1,0,10,-5,-1
-2,0,0,1,-1,-12,3,0
-1,-1,0,1,2,0,-1,-1
-1,0,-2,-5,-1,3,-2,-3
0,1,-1,0,0,-1,3,0
-2,-1,-2,-2,0,-1,-7,-2
-1,0,0,-1,-2,-1,-2,-2
1,1,1,0,0,-2,0,1
-2,-1,-1,0,-1,-1,2,0
1,0,-1,4,-1,3,0,2
-2,-2,0,-4,-3,-5,-1,-5
0,-2,-3,-9,-4,-5,-7,-2
0,-2,-2,-3,0,-4,2,-2
-1,0,1,0,2,5,2,1
1,1,0,-1,-2,-1,-3,5
-1,-1,0,3,0,-4,-3,-4
0,1,1,3,0,-2,0,-2
-1,-2,-1,-2,-2,-3,-4,-1
0,-1,0,0,0,1,2,-1
-2,-1,-1,0,0,-1,2,0
-1,2,1,2,1,1,2,1
-2,-1,-1,-6,-3,-2,-7,-2
0,0,-1,-3,-2,-4,5,-1
1,-1,0,3,-1,8,3,3
-2,-1,0,-1,3,-5,-3,-6
-1,1,0,3,0,0,1,0
0,-2,0,5,1,4,-2,0
-1,0,-3,-7,-3,-4,1,-1
1,-1,-1,-2,-2,3,2,2
0,-1,-1,-2,-2,-3,-1,-1
0,0,3,3,2,1,-2,1
-1,-2,1,3,0,-1,2,0
-2,-2,-3,-3,-5,-5,-3,0
-1,0,-3,-3,-4,-6,-2,-3
-3,-1,-1,-3,2,1,2,1
2,0,1,5,4,9,2,1
-1,0,0,-1,1,3,3,1
-2,-1,-1,1,-3,-2,-3,-4
-1,0,-1,-3,-5,-3,-4,-4
-1,0,0,1,0,-3,-2,-3
-1,-1,-2,0,-1,-5,-4,-1
-1,0,1,0,-1,2,8,1
0,0,-1,-1,0,-3,-1,1
0,-1,-2,0,-2,-10,-8,-3
0,0,1,-2,0,6,2,4
0,-1,1,-2,1,1,-3,-1
0,-1,1,7,-1,6,1,-1
-2,0,-2,-12,-3,-5,2,1
-1,-1,-2,-4,1,-5,-3,-7
1,2,0,0,-1,0,-1,2
