ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,4,5,1,-3,-1,-1,0
-6,-12,-10,-5,-2,7,0,-3
-6,-5,-10,-3,-2,-5,-3,-3
10,-7,3,-4,-3,-5,0,-1
0,6,1,0,1,1,0,4
-4,-4,-1,-4,0,-3,4,-3
-5,-4,6,4,0,1,-2,-3
-3,-6,-13,1,-9,-4,-6,-2
-7,-5,-1,-7,-1,9,0,-3
3,6,4,3,5,-5,0,3
4,9,3,-2,1,-1,-5,-3
-3,-4,4,2,3,6,5,3
0,3,0,0,-2,0,2,1
0,-6,1,-1,-4,1,0,-2
1,13,3,-2,-5,-4,-3,-1
-3,-7,-3,-3,-5,-9,-6,-4
-8,3,-6,0,3,-1,6,-1
1,3,-4,-2,2,5,1,-1
0,-8,-5,0,-2,-1,1,-2
6,11,8,2,-1,-2,1,5
-3,-19,-3,-2,1,-3,-4,-3
-2,0,0,0,-2,2,1,0
2,11,3,-1,-2,-1,-1,-2
0,5,-3,4,3,0,-1,-1
1,-3,0,-6,-2,1,-1,1
3,6,3,6,2,-2,-3,2
-3,-4,4,6,0,-2,-1,-1
1,2,1,-4,7,2,1,1
-17,-39,-20,0,-10,-9,-6,-8
0,-5,-1,-5,-6,5,4,-1
-3,2,-5,-1,0,2,1,0
0,-7,-4,-3,-1,0,-3,-2
3,28,16,4,3,-5,-1,3
0,1,2,1,1,1,-1,0
-8,-25,-11,-7,-4,-5,-3,-5
3,17,-2,2,0,5,0,-1
2,-3,3,1,0,4,2,2
-3,10,6,-1,-5,-13,-5,-3
7,9,-1,2,7,8,3,5
-1,-5,-6,0,-4,-1,-3,-1
-1,-3,-9,3,7,-3,-2,-1
1,2,1,-2,-9,-3,-2,2
-4,-8,-1,-13,-6,-2,7,-1
-1,1,-2,-2,-4,1,2,-3
7,10,3,0,2,1,-3,1
-4,-6,1,4,4,-3,-1,-1
-1,3,-5,3,1,4,0,-1
1,-5,4,3,-1,-1,0,2
1,6,9,-4,1,2,2,0
-2,-11,-17,-6,1,-2,-5,-4
