ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-3,-3,12,-1,4,1,1
0,0,1,10,9,3,0,0
-5,-3,1,-11,-5,2,-1,1
7,2,-4,-5,-5,0,-4,-1
-3,-1,-4,-5,-2,-6,-2,-4
-2,0,1,7,1,0,1,-1
-5,-1,3,8,4,0,2,3
-3,0,1,-1,-4,7,-2,-2
-2,0,0,-13,-3,-12,-2,-2
-1,-1,-3,0,0,-2,-2,0
3,1,-2,-7,0,10,3,2
0,1,1,6,1,-5,-4,-1
-2,2,1,7,3,2,-2,1
4,0,-3,-16,-5,0,3,-1
1,0,-1,-3,-1,0,-1,-1
2,2,1,10,8,5,2,0
2,3,2,7,3,5,3,2
-5,-3,-3,4,2,-12,-14,-1
4,-2,-2,-13,-9,-3,8,-6
-3,0,0,-7,0,0,-1,-2
3,-2,1,7,5,11,0,1
-1,-1,0,0,0,3,5,3
1,0,1,0,3,-2,-4,1
-21,-5,0,5,-2,-1,0,-4
28,6,-3,-11,-10,-1,-2,-3
-2,-1,-1,0,5,-1,-1,0
7,1,-4,-3,-4,-7,-2,-1
-2,-1,-2,-3,-3,-1,1,0
-6,-2,1,-3,1,1,-2,3
-10,-1,-3,-2,-6,2,1,-8
-1,-1,0,-1,1,-1,0,0
1,-1,1,3,2,0,-1,-3
1,0,0,-4,1,1,-2,1
4,-1,-2,-5,-4,-7,-3,0
-4,-1,-2,0,-7,-1,3,1
3,-1,1,8,4,1,-3,-1
-6,-2,2,1,-3,-9,-2,-3
-1,-2,1,-6,0,-3,1,-1
1,0,0,10,6,10,4,0
3,-1,0,1,1,-1,-3,0
-6,-3,-1,-2,-12,-6,-2,-3
1,0,-1,-2,1,0,-1,0
0,-1,2,1,5,5,1,2
-2,0,-2,-6,-4,0,4,1
-3,-3,-3,6,1,-1,-4,-4
-10,-5,-3,2,-4,-21,-5,-7
12,3,-1,2,5,6,-2,1
7,7,1,4,0,2,6,5
-7,-6,-3,-28,-7,1,0,-1
1,0,2,8,-1,2,-1,-1
