ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,0,0,1,-1,6,3,2
0,0,1,-1,-1,-4,-3,1
-1,-1,0,-5,-5,-9,-4,-4
-3,-1,-1,2,-1,-1,2,-1
-1,-2,-1,-1,5,4,5,1
-1,-1,0,-1,-2,2,-3,0
-1,0,0,-1,-2,0,-2,-2
-1,-2,0,-1,-1,-1,0,-1
-1,0,0,0,0,3,0,-1
-2,1,0,0,-2,-10,-3,2
-1,1,0,8,3,7,-2,-5
0,2,-4,-19,-5,-1,-1,4
-2,0,-1,4,1,-5,-1,-1
1,-1,0,1,2,4,2,-3
-1,1,0,4,-3,1,0,2
-1,-3,0,0,0,1,-1,-1
-2,0,-1,-1,-1,-7,-4,0
-1,-1,-1,0,-2,-2,1,-1
-1,0,0,0,-1,0,0,0
-2,-1,0,1,0,-2,0,-3
0,-1,-1,-2,-1,-3,-5,-1
1,-2,2,2,3,6,4,2
-1,-1,-1,-1,3,4,2,0
0,-2,-1,2,-6,-1,-1,-1
-1,-1,-2,-5,-6,-7,-5,0
-2,0,0,-4,-2,-8,-2,-2
-2,-2,-3,-5,-2,-3,-4,0
1,1,-1,3,1,3,1,1
-1,0,1,9,1,-1,-1,-2
0,0,-3,-8,-2,3,-1,-1
-3,-1,-1,-5,-2,-2,0,0
0,-2,-1,-3,0,1,2,1
-1,-1,-3,-4,-2,2,0,-1
-1,-2,-1,2,-2,-2,-4,-3
1,1,2,2,0,-1,1,2
0,0,2,0,1,3,-2,-3
2,-2,0,1,1,-2,2,-1
-1,-3,-2,-2,-3,-5,-3,-2
-1,-2,-2,-1,-2,0,-1,0
-2,-3,-2,0,0,-2,-2,1
-1,1,-1,0,3,2,2,0
0,0,1,3,1,10,3,1
-1,-1,-1,-2,-2,-8,-2,-1
1,2,-1,-2,-2,-2,-5,1
0,1,0,0,1,2,4,3
-3,-2,-1,6,-2,1,-1,-5
-1,0,0,-1,-1,1,-1,-3
-1,1,1,6,2,1,1,1
-2,-1,-2,-9,-5,-8,-6,-3
1,1,1,4,1,-1,-3,0
