ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,-1,0,1,-2,-7,-2,4
0,-2,-4,-2,-3,6,1,-4
-6,-3,2,-1,5,5,5,2
12,2,2,3,3,7,4,3
-4,-4,-2,-15,-10,-3,-4,-3
5,0,-3,4,-3,-19,-9,-5
1,-1,-3,-1,-5,-1,-1,0
-4,-3,-2,3,0,12,2,-1
-3,0,1,2,0,-11,-2,-3
-1,2,0,2,-1,-6,-9,0
0,-1,1,4,5,13,13,0
-5,0,-1,-14,-6,-1,0,4
4,-2,-2,-3,-2,4,-3,-1
1,-1,-1,5,1,-3,0,0
5,-1,-2,0,-3,-10,-6,-2
-4,0,-1,-9,-4,-2,-5,-4
1,2,2,-1,4,3,1,-1
0,2,0,-5,1,4,0,2
-1,-3,-3,8,2,10,5,4
0,-2,-2,-7,-1,-11,-2,-5
-2,-2,-1,4,-1,-1,-2,-4
-7,-2,0,-9,-2,0,0,0
-1,0,4,4,0,1,-2,-5
1,-1,-4,-1,-3,3,2,4
0,-3,-1,1,2,-1,2,-1
-2,0,2,6,5,-7,-3,2
-7,1,2,-3,-6,-7,-6,-1
3,2,0,11,6,-2,-1,0
-3,-8,-5,-21,-6,9,5,-2
-1,1,1,4,3,8,11,5
-6,-4,-2,-1,1,-5,-5,-5
-4,-2,1,-3,-5,-6,-4,-4
8,3,0,0,-2,-2,-7,-2
-4,0,0,10,4,3,2,3
4,-1,-2,-8,2,10,6,0
2,1,-2,-1,-3,-2,-3,-3
0,1,1,1,1,1,1,2
-1,-3,-3,-11,-6,-12,-2,1
-4,2,3,8,-1,-1,1,-3
5,-2,1,6,0,5,0,1
-4,0,-1,2,2,-2,-3,-4
1,-1,-3,-8,-7,7,-5,-5
2,0,-1,1,1,-13,-4,2
-8,-1,-1,-1,4,3,6,4
-7,-9,-6,4,-6,0,-2,-14
4,-1,-1,-5,-1,1,-11,-4
-7,-2,-1,-13,-4,6,11,2
10,2,2,8,4,-4,-3,1
2,3,1,3,2,-4,-1,5
-1,0,-3,1,-1,0,-1,-3
