ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,2,2,3,7,11,5,0
0,1,2,0,-1,0,1,2
-2,0,-2,-2,-5,-4,-3,-3
-1,0,-1,0,-5,-5,-3,1
-2,0,0,0,0,-1,-4,-5
-2,-2,-2,2,1,0,-1,-2
1,-2,-2,-2,2,-9,-4,2
1,1,1,3,3,9,2,0
0,0,0,4,1,4,4,0
0,-2,-2,-5,-2,-3,-1,-1
-1,-1,-1,2,-1,-3,-1,-3
-2,-1,-1,-2,0,-1,0,-2
-1,0,-2,1,-1,-5,-2,0
-1,1,0,2,0,0,0,3
1,0,2,4,5,9,4,4
0,-1,-1,-4,0,1,3,0
-2,-2,-4,-5,-5,-10,-8,-5
-2,-2,-2,-1,-1,-5,0,0
-3,0,1,2,4,2,0,-5
0,0,0,-5,-2,3,0,1
-1,-2,0,1,2,3,0,-1
0,0,-3,-5,-2,-2,-3,-1
1,-2,0,2,-2,0,-2,-2
0,0,-2,2,-2,-2,0,1
0,0,-3,-5,-4,0,-2,-2
0,0,-1,1,2,-8,-1,0
0,0,1,-1,0,6,1,1
0,0,0,3,0,1,-1,-2
0,-1,0,-1,-2,-4,-4,2
0,1,-1,0,1,2,0,-2
0,-1,-4,-3,-3,-5,-3,0
-1,-1,-1,-3,-1,-2,1,-1
-1,1,0,1,0,-2,1,1
-1,-2,1,-3,-3,0,-2,0
-2,-1,-4,-2,0,-2,0,-4
2,0,3,5,6,8,3,2
-1,0,0,2,-1,1,4,0
-1,0,3,0,-1,-5,-1,-2
-1,-1,-4,-6,-4,-2,-4,-1
-2,0,1,-1,-2,-5,1,3
0,0,1,2,3,2,0,1
-2,-1,-1,5,1,13,5,-2
-1,-2,-1,-11,-3,-15,-6,0
0,-4,-2,-4,0,-2,-2,-2
1,-1,-1,-3,-3,0,-3,1
1,0,0,0,1,2,-1,-1
-1,0,2,7,1,7,2,-1
-1,-2,-2,-5,0,-3,1,0
-2,0,0,-2,-4,-6,-2,-3
0,-2,-1,1,-1,-3,-1,1
