ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,0,1,-1,8,15,2,2
-1,-1,-3,-2,-1,-1,-2,-4
-3,-4,-3,-2,-4,-7,-6,-4
-5,-1,-1,-3,-6,-11,-5,-2
-2,0,0,-2,-3,-2,0,-3
0,2,0,3,4,8,7,6
1,-2,-2,0,0,5,0,0
-1,-2,-3,-2,-1,-7,-2,-3
-1,-1,0,0,-2,-5,-4,-2
2,-2,-2,-1,0,13,2,-2
1,-1,0,-1,0,-10,-1,0
-1,-3,0,-2,-2,-5,-3,0
1,-1,0,-1,0,3,-1,-2
1,0,3,3,3,6,4,2
-2,0,-2,0,0,7,4,3
-1,-1,1,0,-4,-2,-8,-3
-2,1,-1,0,-6,-8,4,-1
-4,-2,-2,-2,-3,-10,-5,-6
-2,-1,1,1,3,6,1,-1
1,0,0,0,5,6,2,3
-5,-2,-1,0,-3,0,-3,-2
1,0,-1,-4,-7,-10,-3,-3
1,0,0,2,2,-1,-2,-6
0,-1,1,0,4,9,6,-5
4,-1,0,-2,1,2,-1,1
1,-1,-1,3,-3,-4,-1,3
2,-2,-1,-4,-6,2,-2,-1
-4,0,-3,-2,-1,-12,-2,-5
-1,0,0,-2,0,1,0,3
-1,-2,-1,0,0,2,0,0
1,0,-1,1,-1,5,1,0
0,0,0,0,1,2,1,1
-1,-1,-2,0,0,0,1,-3
1,-2,-2,-2,-3,-6,-5,0
-4,-2,-3,-4,-4,-6,-2,-1
1,-2,-3,-4,-3,-2,4,-1
0,0,0,0,3,-1,-3,0
0,2,1,4,9,14,9,3
0,0,1,-3,-3,-5,-5,0
-1,0,-1,-3,-4,-4,-3,0
0,-1,-1,-3,-5,-2,2,3
-2,-3,-1,2,0,-3,-3,-4
-2,-1,-1,-3,-2,-2,1,2
1,1,0,1,0,4,0,-3
1,0,-1,0,2,-7,-1,0
-2,1,1,-3,-3,-3,-1,2
0,-1,-1,2,0,-4,-2,-1
0,0,1,0,-1,4,0,3
-1,-1,1,-2,1,7,3,-1
2,1,0,4,2,3,0,2
