ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,1,3,-2,-2,0,-1,-1
-1,-1,-3,0,-1,0,2,-1
-3,-1,0,-1,-1,-2,-1,-1
0,0,0,1,-2,-5,-2,0
0,0,-1,1,1,2,2,0
0,-1,-2,-3,-2,-4,-3,0
-1,-2,1,-1,-3,-8,-3,-3
0,-1,-2,-1,-1,6,4,-1
-2,-3,-4,-2,1,4,-2,-1
1,-2,-2,-1,-2,-7,-6,-1
0,1,0,0,2,11,3,-4
0,0,-1,-7,-2,-13,-9,1
-1,0,1,-1,1,1,5,0
0,0,1,0,1,0,2,-1
0,1,-1,-2,-3,-1,-1,1
0,-1,-2,2,4,6,1,0
0,-1,-1,-2,-5,-7,-9,-2
-2,0,0,-2,-2,-5,-2,-4
2,0,2,2,3,9,9,8
-1,-5,-6,-1,-5,-1,-4,-2
-2,-1,0,0,-1,-8,-5,-4
1,1,-2,-2,1,6,4,2
2,1,0,2,3,2,0,-1
-2,0,0,-2,-3,-4,0,-4
1,-2,1,1,-1,1,-3,1
-1,0,-1,0,1,-1,-2,4
-2,0,2,0,0,-2,0,-4
-1,-2,-1,-1,0,3,3,2
1,-2,-1,-2,-3,-8,-3,-1
-1,-1,1,0,-2,-2,-1,1
-2,0,-4,-3,0,-2,-4,-4
-1,-1,1,-1,1,11,4,0
-1,0,-1,0,-3,-13,-3,-1
-2,-1,0,0,0,2,7,1
-1,-1,0,0,-1,0,-3,3
1,1,-1,-5,-1,2,0,-2
0,0,0,1,3,3,1,1
-1,1,2,-1,0,-1,0,-1
-1,-4,-4,0,1,0,1,2
1,1,0,2,4,1,-1,2
0,1,0,-1,-5,-4,-5,0
-1,1,2,-2,-6,-9,-7,-6
-1,-2,-3,-2,-3,-1,0,-1
0,-3,-4,2,3,1,2,-2
0,0,-2,-1,-1,6,3,2
0,-3,-1,1,-3,-3,-2,-1
-1,0,2,-1,-1,-1,-3,-3
2,2,2,1,-1,-2,-2,5
0,-1,0,-1,0,1,2,1
0,1,-3,-1,-1,3,-1,-2
