ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,-1,1,0,-3,-8,-9,-2
1,-2,-2,-6,-3,7,3,3
-2,-1,-1,2,-1,0,1,0
-3,-1,0,3,-1,-4,-4,-5
2,-1,-7,-15,-3,-6,-1,1
3,2,7,2,1,1,0,-1
-2,-3,-1,-3,-3,-2,-3,-3
2,4,0,4,0,-3,0,-2
-6,-9,0,3,5,2,-1,-2
1,-2,-1,0,0,6,2,1
0,0,0,1,1,3,0,2
-1,-2,-1,-4,-1,-1,2,1
-1,0,-1,-2,-4,-3,-3,-3
-1,-1,-5,-6,-6,-12,-5,-1
-3,-2,-1,-5,-2,-12,0,0
0,-1,-1,4,4,7,1,2
2,2,2,5,3,9,2,1
-1,-2,-4,-4,-3,2,-6,-3
-2,-1,-3,-5,-10,-6,4,-3
-1,-1,-2,0,2,-3,-3,1
6,3,2,-3,3,4,1,2
-1,-1,0,-11,1,-1,0,1
1,-3,1,2,-1,0,-3,-2
-1,-3,-2,-8,-4,0,-2,-1
-1,1,0,5,-5,-8,-1,-1
-2,-2,-2,1,-3,-7,-2,-2
-2,0,0,2,5,3,-1,-1
1,0,2,-5,-4,1,0,0
0,-1,0,0,0,1,-2,-3
1,1,-2,-3,-2,3,6,3
1,3,1,-2,4,9,1,0
-2,-2,2,4,-1,-2,-3,0
-3,-1,-2,-5,-6,-5,-5,-1
-4,-1,1,3,-2,-15,-6,-8
4,3,3,5,7,15,6,3
3,0,0,-1,4,12,8,2
-3,-2,1,1,-2,-17,-9,-1
-1,-2,-2,5,-3,3,5,-1
-3,-3,-4,-12,-4,-7,-4,-1
1,1,-1,4,2,0,-3,-3
-4,-1,0,3,-3,1,3,-1
1,-1,-4,-12,0,-1,-2,0
-7,-2,-2,1,-3,-4,-1,-3
0,-2,-8,0,3,2,4,2
0,0,-1,-1,1,0,-2,0
0,0,-2,3,-2,-1,-3,2
-1,-2,2,2,1,0,-2,-5
0,-1,0,-1,-2,-1,-2,-1
-2,1,1,5,0,-4,4,0
1,0,-1,-2,1,6,2,0
