ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,0,0,-1,-2,4,1,0
0,-2,-2,0,2,6,0,3
-1,-4,-7,0,-1,-5,-1,-3
0,-2,-2,-2,1,3,5,1
-2,-1,0,-3,-4,-6,-4,0
-1,0,0,0,-1,-8,-14,-5
-1,0,1,0,0,4,13,7
-4,-3,2,-1,1,5,5,-5
3,2,1,1,1,2,0,5
0,0,-2,-4,-4,-6,-6,-5
0,2,0,-4,-3,-3,-5,-4
-7,-12,-3,0,-1,-8,-2,-3
-1,-3,-2,-1,-1,5,4,0
0,-1,1,6,2,5,7,1
1,0,1,-3,-3,-6,-8,-1
2,2,2,-10,1,3,2,2
-2,-2,-3,-1,0,12,0,-3
-1,-3,-1,9,0,-11,-3,2
-1,-2,-2,-8,-3,-2,-1,-2
-1,-1,-4,1,0,-2,-5,0
1,3,0,-2,2,7,1,0
0,1,0,0,-2,4,3,0
-2,-3,1,3,-1,-8,-1,-1
1,1,0,1,-3,-2,-1,0
1,-1,-3,-5,4,4,1,0
-1,0,0,0,0,-4,-1,-1
-1,1,2,1,1,2,2,1
3,1,-2,2,5,8,5,4
1,-1,-1,-2,-3,-9,-7,-3
-4,-1,-2,-2,0,0,4,-1
4,1,0,-1,-3,0,0,-1
1,1,0,0,-3,0,1,-3
2,4,1,3,0,1,1,-1
-5,-8,-3,-7,-1,-4,-6,0
2,-1,-1,4,-1,-8,-3,2
-1,1,1,-1,-1,0,3,-3
-2,-1,-2,-2,-3,-4,-1,1
4,3,3,5,0,-2,-1,-3
0,-2,-3,-10,-1,2,-2,1
0,-1,-2,5,2,0,-2,0
-3,-2,-1,-3,-4,-2,-1,-2
0,0,-2,0,-2,-1,-2,0
-3,-1,1,7,5,1,1,-1
-2,0,-3,-17,-7,-4,-4,-4
-1,-2,1,6,1,0,1,2
-1,0,-2,-1,0,-2,0,1
-1,-2,-2,-1,-2,1,-3,2
-1,-1,1,0,0,-4,1,-1
-1,-2,-1,2,0,-4,-5,-3
3,3,1,1,3,10,9,2
