ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-1,1,0,-2,-2,-2,-1
-2,-1,-3,-3,-4,-8,1,-3
0,-1,-1,0,-1,-3,1,0
-2,0,1,6,-1,-3,-2,-2
-1,-1,-2,-5,3,6,3,-1
-3,-2,-2,0,0,0,-3,-2
0,-2,0,-3,-1,-1,2,1
1,1,1,4,5,5,3,0
0,-1,-2,0,-4,-7,-8,-3
-1,0,-2,-3,-4,-5,-3,-1
1,0,-2,-2,0,-4,-1,1
2,1,2,0,6,6,3,3
0,-1,1,0,0,5,1,0
-1,-1,0,0,-2,-9,-3,-1
-1,-2,-2,-4,-4,-4,-6,-3
0,-1,-1,-2,1,-1,2,-2
0,0,2,1,2,9,5,6
-1,-1,0,2,0,1,-1,0
-3,-1,0,-3,-4,-8,-3,-2
0,0,-3,-5,-2,-1,0,-2
1,-1,-2,5,-1,1,1,3
1,0,0,-8,-2,0,2,-1
-1,1,-1,1,0,1,-2,1
-2,-3,-3,0,-2,-4,-4,-2
0,0,-3,-2,-1,1,2,-1
-2,-1,-2,-2,-2,-1,-2,-2
0,0,-3,0,1,0,-2,0
-1,0,0,-4,-3,7,4,2
0,0,0,1,0,-11,-4,-1
1,0,2,4,2,9,4,2
0,-3,-2,-6,-3,-3,-2,-1
-2,-1,0,1,0,0,-4,-2
-2,0,-2,-7,-4,-2,-2,-1
0,1,-2,1,2,5,3,1
-2,0,-2,4,-1,-4,0,0
0,-1,-1,-2,0,-3,1,1
-1,-1,-3,-5,-2,-3,-1,-3
1,0,1,0,1,-3,-5,-2
0,-2,3,4,3,3,1,1
1,-1,-1,-2,-1,-2,-2,-1
-2,1,2,4,0,1,0,-1
-1,-1,-1,-4,-3,-6,-3,-1
-2,0,-1,-2,0,2,2,-3
1,0,-2,-2,0,0,1,3
0,0,1,-1,-1,2,1,1
0,-2,1,2,-1,-2,-1,0
-2,0,-2,0,-2,-3,-3,-2
0,0,0,-2,-3,-3,-5,-3
0,1,0,3,-1,-2,1,2
-2,0,-4,-5,-1,9,2,0
