ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,1,-2,3,4,4,-6,-2
-1,0,1,0,-4,-6,1,-3
0,-1,0,4,4,-1,1,2
2,0,1,6,2,10,1,6
-2,-2,-2,-9,0,-1,2,0
-3,-2,-4,-2,-4,-6,-7,-2
-1,0,1,6,-1,-4,0,-1
2,1,2,6,2,7,6,7
0,-2,0,-3,-3,0,-1,-5
-3,-2,-2,-4,-1,-1,-4,-4
-3,-1,0,-3,-1,-7,-2,-1
0,1,1,0,-1,-5,-4,-3
2,0,0,3,1,6,7,4
-2,0,-2,-12,-2,2,0,-1
-2,-1,-3,-1,-5,-4,-5,-5
-2,-1,2,0,0,0,0,-1
0,-1,-3,3,-1,-1,-1,-2
0,-2,0,1,1,3,0,1
0,0,-3,-4,0,3,2,2
-1,-1,-3,1,-4,-4,-3,-2
-1,0,1,3,-2,-7,-4,-2
1,0,1,0,1,5,0,3
-1,-1,-1,-1,-3,2,2,1
0,-1,0,2,1,-3,1,-2
2,0,3,6,4,4,0,3
0,1,2,6,5,3,2,2
-1,-1,-1,-20,-7,-3,-5,-7
-3,-1,1,12,0,-4,-2,-3
0,-2,-3,5,2,-3,4,5
1,1,0,-4,1,5,-2,0
1,-1,0,1,0,0,3,-1
0,-1,4,10,-1,0,-1,2
-2,-2,-8,-29,-5,1,2,3
0,1,4,14,1,-5,-1,0
-2,-1,1,1,4,2,0,-12
1,2,2,-2,-1,3,3,-6
-3,0,1,9,0,-4,-4,-2
0,0,-1,-8,-2,1,-1,2
-1,-1,-1,0,0,2,-2,3
1,0,-3,-4,3,6,4,-5
-1,-1,1,-1,-3,1,-4,-6
-1,-1,-3,-9,-6,-8,-1,-3
-1,-1,1,5,1,-2,-3,0
-2,-1,-3,-8,-4,-7,-2,4
-1,-1,-2,-4,-1,-2,0,2
-2,0,0,7,0,-2,2,-4
-1,-1,0,0,1,4,3,7
0,-2,-3,-10,-5,-2,-1,2
0,1,0,1,1,1,1,-3
-1,-2,-1,-2,0,-1,-2,-1
