ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,-1,-3,-1,0,1,4,2
-1,-2,-1,-1,-4,3,-4,-3
-1,-1,-2,-3,-2,-11,-10,0
0,0,1,-1,0,1,8,2
0,0,0,1,2,6,0,2
-3,0,-1,0,-3,-7,-6,-4
6,-1,-1,0,-3,-6,-2,-1
-1,1,1,0,1,4,-2,0
1,0,0,-2,0,-4,3,3
0,0,0,1,1,4,3,0
-2,0,-1,-1,-3,2,-1,-3
-3,-1,-2,-1,-2,-5,-4,1
0,-1,-2,1,-3,-5,2,-3
0,0,-2,2,2,4,-1,3
0,0,-3,-2,-1,0,1,-1
0,-3,0,-1,-4,-5,-2,0
-2,0,-2,-3,-3,0,-6,-7
0,0,0,3,3,-6,4,4
1,-1,3,2,5,12,4,1
-1,-1,-1,-1,-2,-2,-2,3
-2,-1,-1,0,-2,-1,-3,0
2,-1,-2,-3,-2,4,0,0
-2,-1,0,-1,-1,-4,-7,-1
0,-2,-2,-2,1,-1,5,0
1,-1,0,-1,-1,-2,-3,-1
-1,-1,-1,-3,0,-3,-4,0
-2,-3,-2,-1,-2,-7,-1,-3
-3,0,-1,-1,-2,-4,-9,-4
-1,0,0,1,3,1,4,3
2,1,1,1,2,11,5,1
0,1,0,2,2,3,3,1
-1,0,0,2,0,-4,1,-1
0,-1,0,-2,-3,-7,-3,-3
-3,-2,-2,-3,-4,-7,-5,-2
-1,-3,-2,-2,-4,-3,1,0
0,0,-1,-1,0,-5,-2,1
0,-1,0,1,3,6,1,0
0,0,0,-1,-1,0,-3,-2
-1,-1,-3,-3,-5,-8,-3,0
0,1,-1,-1,0,4,0,0
-1,-1,0,-2,-1,-2,-1,-7
1,-1,1,0,-1,-2,-1,-1
0,0,1,0,3,6,5,2
1,0,0,0,1,4,2,0
-2,-1,-1,-1,-3,-4,-1,1
-2,-2,-2,-3,-4,-8,-4,-5
-3,1,-1,-1,-1,-6,2,-6
2,-1,1,0,1,4,0,1
-1,-2,0,2,3,4,-1,0
1,0,-1,2,-1,0,1,1
