ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,-1,1,0,1,5,2,1
-2,-2,0,8,1,-2,-2,-1
-2,1,0,-12,-5,-2,-3,0
1,-1,0,1,1,-6,-4,-3
-1,1,2,-1,1,6,1,2
-5,0,0,3,-3,10,6,0
2,0,-4,-7,-6,-15,-3,0
5,-1,1,7,1,-5,-3,3
-2,-1,0,0,-1,1,-1,-1
-6,-3,-1,3,2,3,-1,0
6,1,0,-4,-4,-5,5,-3
0,3,1,7,4,-8,-2,3
-1,-2,-2,-4,1,8,-3,-1
2,1,-1,7,4,2,6,2
-4,-3,1,-1,1,6,-1,1
-2,-1,-3,-9,-4,-3,-1,0
2,1,1,3,-4,-8,0,-1
-3,-1,-1,-5,0,-2,-5,-3
-2,0,1,11,3,9,4,2
-3,-1,0,-13,-6,-3,1,-3
0,0,-1,-2,4,5,1,0
0,-1,-1,-4,-7,-10,-6,-4
0,0,1,-2,-2,2,-5,-1
0,0,1,5,1,0,5,3
5,-1,-1,-4,-1,2,-1,-1
3,2,-1,0,0,-6,-2,-2
-2,-2,-2,3,-2,2,-7,-3
-2,-2,-1,1,-2,-2,5,1
-4,0,0,-5,-3,1,0,2
-7,-2,1,8,6,2,0,-3
6,3,-2,-7,-1,-3,-5,1
-2,-6,-3,-5,-3,-5,-4,-7
-1,1,0,-1,1,1,0,-1
1,-3,-4,-4,-5,-4,-2,2
-6,-2,0,8,6,5,4,-2
8,2,2,0,-3,2,-1,1
4,2,-2,0,2,3,3,4
-3,-2,-2,-13,-3,-1,-4,-4
-3,-2,-1,2,3,0,0,-4
-1,-2,-3,1,-4,-13,-4,-2
-2,0,-2,0,-7,-1,-4,-3
2,1,1,-1,-1,-1,4,2
1,0,0,-2,4,11,7,3
2,-1,2,-3,1,2,-4,1
-7,-2,-1,-6,-3,-5,-7,-4
-5,-1,1,11,2,-4,1,-2
15,3,-2,-8,-9,-12,-2,0
-3,2,2,14,10,14,1,2
1,2,1,-2,1,5,4,1
-2,-4,-1,-4,-3,-1,0,0
