ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-1,-1,-4,-4,-8,-4,-2
-2,-1,0,5,4,4,0,0
-1,0,-1,0,-4,1,0,-3
1,-1,1,0,7,8,4,4
-1,0,0,4,-3,0,-1,-2
-1,-2,0,-1,-3,-5,-4,-2
-1,-2,-4,-11,-2,-4,-4,-2
1,-1,1,4,3,2,0,-1
0,0,0,-5,-1,2,3,-1
-2,-1,-1,1,-1,0,1,-1
-1,1,0,1,0,0,2,2
0,1,3,4,0,0,-1,-1
-1,-2,-2,-3,1,0,0,-2
-1,-2,-1,-1,-5,-7,-4,-2
0,-2,0,0,-2,-5,1,-2
-2,0,-1,1,1,1,2,3
3,2,0,4,7,10,4,1
2,0,-1,-2,0,6,3,1
-2,-1,0,-2,0,-5,-4,0
-2,-2,-2,0,-4,-4,-4,-4
-1,0,-2,-5,-4,-4,1,0
0,0,-1,0,0,1,4,-1
2,1,2,5,3,1,-2,-1
-4,-4,-8,-19,-8,-5,-3,-3
-3,0,-1,2,1,2,0,1
2,0,0,1,3,2,4,1
-1,1,1,4,3,7,1,0
2,2,3,6,0,0,1,-1
0,-1,1,3,-3,-6,-5,-2
-3,-3,-7,-14,-5,-4,-3,-3
-2,-1,0,0,0,-1,-3,0
0,-1,-2,-1,1,2,-1,-2
0,1,-2,4,2,1,1,3
1,1,4,5,1,1,0,-1
0,-1,-1,-8,-2,-1,0,-3
-1,-3,-1,-1,0,-1,-1,0
0,-2,-1,-2,-3,-4,-3,0
-3,-2,-2,3,-1,-3,-1,-3
-2,-1,-7,-11,-9,-9,-4,-1
-1,-1,0,10,5,0,-1,-2
2,1,1,1,4,18,6,3
2,-1,1,0,1,-1,-3,1
0,-1,1,3,-3,-1,1,0
-1,0,0,0,-5,-6,-1,-1
-1,-2,-1,-1,-1,-4,0,-2
-2,-1,-1,-2,-1,-2,2,1
0,0,1,2,0,-1,-2,-2
0,-2,1,11,0,-1,0,0
1,-3,-7,-15,-3,7,1,0
-1,1,0,1,2,0,1,-2
