ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,0,0,-2,1,-2,1,0
0,2,3,4,0,0,1,-1
-2,-2,-4,-16,-8,-5,-3,-3
-2,0,-3,-8,1,-3,-3,-2
-2,-3,-1,0,-1,6,-6,-1
-2,0,-2,2,-3,-10,5,-4
0,-1,3,11,8,8,-2,5
3,1,0,-2,-2,1,2,1
-1,-1,-1,2,-2,-4,-5,-1
1,-2,-1,-1,-2,2,-2,0
-2,-1,-2,-9,1,-2,-2,-4
-3,0,-1,-7,-8,-11,-3,-1
-1,1,0,5,2,0,2,-1
-2,0,2,-1,-2,2,0,1
-1,-2,3,17,1,-2,1,-1
2,0,-1,-6,-1,-3,-3,0
-3,0,-3,-3,-4,-5,2,-3
0,-1,-1,-6,2,11,2,-2
0,-2,2,9,3,5,2,3
4,1,-2,-1,-3,-5,-5,-2
0,-1,1,0,-4,-14,-3,0
1,0,-1,-2,5,10,5,2
-2,-1,-1,1,-1,-1,-3,-4
-4,-1,-1,0,3,13,3,-2
-2,-1,-2,-2,-1,-11,-3,-1
1,-1,-2,-5,-7,-3,-4,-3
-1,-1,0,-1,3,6,9,5
1,2,10,2,1,1,0,4
-1,-3,-2,2,0,5,-1,-3
-3,-1,2,3,-2,-8,-6,-2
1,0,-1,4,-3,-2,-1,-3
-2,0,-2,2,0,-4,0,-2
-2,-2,-2,-4,-2,2,0,0
-1,-2,-4,-8,-7,-8,-1,0
-1,0,1,4,3,2,-1,-1
0,-2,-2,-1,1,2,3,0
3,3,4,4,3,1,0,3
-4,-5,-3,2,-2,-5,-3,-2
0,0,0,-5,-4,-3,-2,1
-1,-2,-3,2,3,-1,-1,-4
0,1,-1,-4,0,7,2,3
1,1,-1,-1,2,10,4,2
-3,-1,-1,0,-1,4,-1,-2
-1,0,-1,5,1,-18,-3,1
0,0,-2,-2,-4,-3,-3,-5
1,-1,0,-2,-1,-3,-4,3
-1,0,-1,-2,-2,4,6,1
-6,-1,-2,6,1,4,1,0
-3,-1,-2,-2,-2,-3,0,0
0,1,-1,1,0,1,-1,-1
