ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,0,-10,-8,-2,2,-1,-2
1,-3,0,0,-7,-7,-4,-2
-6,-1,-2,-2,0,-3,2,0
-6,-3,1,2,1,2,-2,-2
1,0,2,6,3,1,-1,3
-2,-1,-2,-8,-2,1,-3,0
3,0,-1,6,-4,-4,-2,-2
-4,-3,-1,2,0,2,2,2
-1,0,-1,-9,-2,-4,-5,-1
-2,1,0,2,-1,-5,-9,-1
-1,0,2,1,4,10,11,1
-1,0,1,1,-1,2,0,0
-1,1,4,8,5,2,3,0
1,-2,2,-3,-1,7,0,-1
-1,-1,-1,-7,-6,-16,-10,-2
2,1,1,0,1,-1,2,0
0,-2,-1,-1,1,3,1,1
-1,1,-1,2,0,11,6,-1
0,-3,-4,-3,-6,-15,-7,-3
-5,-3,-1,1,0,-4,-3,-4
0,-1,2,1,0,-2,2,1
4,3,-3,-2,-1,6,0,-2
-1,-1,0,-4,1,6,3,1
-4,-3,-1,3,-1,-3,-1,1
-7,-3,1,-4,-1,3,-1,2
17,4,-1,2,0,-2,3,4
-5,-8,-2,0,-3,-3,-6,-4
-1,0,-2,-4,-8,-7,-5,-1
0,-1,-3,-10,0,3,-1,-2
-7,-1,2,0,3,0,3,1
2,3,1,-2,2,1,0,2
1,1,0,5,-2,-4,1,-1
-1,-2,1,2,-1,0,5,0
-2,-1,0,2,2,-1,-5,-2
0,1,-1,0,-1,3,-3,-1
-2,0,-1,-8,-1,-4,-2,-1
2,0,-3,-2,-2,-4,-2,-2
-2,-3,-2,2,1,7,1,-1
1,0,1,-1,-3,-12,-2,0
1,-1,0,-1,0,6,0,1
-1,0,1,4,0,-1,-4,0
-1,-1,-1,0,-3,-5,0,-1
-3,-1,-2,-1,-5,1,0,-2
-1,-3,-1,-2,2,-2,-4,-3
4,1,-1,1,-2,-1,3,-1
-3,-2,-3,-5,4,1,1,1
-1,2,0,-1,1,6,6,2
-2,1,-2,1,1,-2,-1,0
-2,-3,2,4,0,1,-3,-2
-1,-2,-1,-1,-3,-8,-7,-2
