ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,1,0,2,-1,1,-2,1
-2,-1,1,2,5,8,1,-3
1,0,-3,-7,-3,0,1,1
3,5,9,7,3,2,0,2
-3,-2,-1,-1,0,5,-5,-1
-5,-4,-2,2,-5,-17,5,-4
-2,-1,0,0,6,3,0,0
3,1,0,6,1,11,0,3
4,-1,-2,-1,-3,-8,-1,-3
0,1,1,0,-2,1,-3,2
-4,-3,-2,-9,-3,-5,-1,-3
2,-2,-1,-1,0,-3,-3,-2
-3,2,-1,1,0,-2,0,0
0,-1,0,10,4,8,2,0
-2,-3,1,-1,-2,-3,3,-1
1,1,0,1,2,4,1,0
-7,-9,-3,-3,1,-2,-3,-3
-1,1,0,2,-5,-1,-3,-2
-1,-2,1,0,-1,-14,-5,-1
-1,1,-4,-4,1,10,5,3
1,3,2,3,1,4,5,3
0,-2,-1,2,3,1,-2,-2
-1,-3,-4,-9,-8,0,-3,-1
-1,-3,-3,-1,-6,-10,-4,-3
-1,1,0,0,-1,-5,0,-1
-2,0,-1,-1,1,2,-1,2
8,3,-2,-1,3,5,-4,-1
-1,-1,-1,1,1,1,7,2
0,0,1,5,0,5,3,1
2,0,0,-6,-3,-2,-4,1
-3,-2,-2,-4,-2,-3,-4,-3
-7,0,-1,-2,-2,-7,-6,-1
2,0,-2,-5,-2,-11,-5,-2
0,3,9,7,-2,-2,4,-3
-2,0,-1,-3,-1,7,-1,2
1,1,-2,-4,6,18,4,-1
-1,1,2,0,-3,-12,2,3
0,-1,-1,-4,1,6,-1,-4
0,0,0,2,-1,0,0,1
1,0,3,2,-3,-5,-2,-2
-1,-1,-2,-2,0,-2,-1,0
0,-2,-3,-5,-4,-10,-2,0
-3,1,-1,3,-3,-5,-4,-3
-2,-3,-3,-3,-1,-1,-2,4
-2,-2,1,4,4,7,3,0
2,0,-1,1,8,8,6,4
-1,-1,-1,1,0,-1,-1,-2
-1,-4,-1,-1,-4,-11,-8,1
0,-2,-2,-2,-4,-2,2,-2
-3,-1,-2,-3,-1,-5,-1,-2
