ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,0,-1,-2,5,2,3,0
1,0,-3,-3,-3,0,-2,0
-1,0,1,4,-1,2,-1,-2
-3,-2,-5,-10,-6,-7,-7,-6
-1,-1,-2,0,-2,-8,-2,0
-2,-2,0,4,2,5,2,2
-1,-1,2,-1,1,2,0,0
-1,-3,0,0,-2,-4,-3,0
-2,-3,-1,-4,-5,-7,-4,-3
1,0,1,7,4,6,5,0
2,0,-5,-16,0,5,-1,-1
1,0,-2,-2,-7,-6,-5,0
0,-1,-2,2,-1,1,3,0
0,0,-1,2,0,-1,-1,0
-1,-1,-1,5,2,-5,-1,-2
2,0,0,0,0,2,-1,1
-1,2,2,1,-1,-1,-1,0
-2,-1,-2,-7,-2,1,-2,-5
-4,-2,-3,-4,-2,3,2,-2
0,0,-2,-5,-1,-16,-4,-2
0,-2,2,3,4,5,-2,1
0,0,3,3,2,5,2,2
0,0,-1,2,1,-1,-1,-1
-1,-3,1,1,-1,1,0,-1
-3,-2,-3,-7,-7,-7,-6,-3
-1,-1,-1,1,0,-5,-4,0
0,1,1,4,4,8,8,0
-1,0,-1,-5,0,5,4,3
0,2,-1,0,-1,-2,-2,0
-1,0,-2,-5,-3,-6,-3,-1
-1,0,0,8,-5,-10,-2,-2
-3,-1,-1,-1,1,2,-1,-1
0,1,2,1,3,8,3,0
-2,-1,0,-1,1,0,2,2
0,-2,0,1,0,-2,-1,0
0,-1,-1,0,1,5,-1,-4
-1,-2,-2,-2,-3,-13,-5,0
-1,-1,0,0,-2,-2,-1,-3
-1,0,0,-1,3,5,0,1
0,1,0,0,-1,-1,0,2
0,-2,-3,1,-1,3,-2,-1
0,-2,-1,-3,2,4,5,2
-1,0,-3,-5,-2,-5,-2,0
-1,0,1,1,2,8,3,1
0,1,0,3,3,3,0,3
-1,-2,1,-1,-2,-8,-2,-2
-3,-1,-1,-1,-3,-7,-4,-1
-2,-3,-2,-2,-4,-5,-4,-3
-2,0,-1,0,1,5,6,0
0,0,1,1,6,10,2,1
