ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,-3,-2,-1,2,4,3,0
1,3,2,6,0,-2,-3,1
-4,-1,-1,-4,-3,-8,-1,-3
-5,-2,-1,-3,-3,-5,-3,-1
3,1,0,3,0,8,1,-2
5,0,-5,-12,-3,6,3,3
2,0,-1,-5,-1,-9,-2,-1
-1,1,0,-4,-3,-1,-3,-3
-2,-1,1,6,2,-9,-3,0
1,1,2,4,1,3,-3,-3
0,-1,0,4,0,2,5,3
-1,0,-4,-12,-2,3,-1,-3
-3,-3,-1,-4,-2,-5,-1,-1
-1,-1,2,9,0,-6,-2,1
-1,0,-1,-2,3,7,1,2
1,1,1,2,3,5,1,0
0,0,-2,-1,-4,0,-3,-4
-3,0,1,0,-2,-7,-4,2
-2,-2,0,-1,-4,-7,-1,-3
4,3,4,6,4,7,3,3
-5,-8,-1,-10,4,8,2,-2
0,0,-2,-1,-1,1,3,1
-2,0,0,3,2,2,-2,-1
-2,-3,-6,-2,-5,-8,-3,-2
2,3,1,1,-1,-4,-3,0
-3,-2,1,3,1,3,-1,-3
-1,0,1,5,1,-2,-1,-1
-5,-2,-3,-17,-7,7,-2,-2
3,2,-2,-4,-1,-10,1,1
0,-2,1,2,5,5,3,4
1,2,0,1,3,1,-2,-4
0,-1,0,3,-6,-5,3,2
-2,2,1,1,-2,4,0,1
-2,-2,-1,0,-3,-3,-3,-2
2,0,-2,-6,-1,2,1,1
0,-1,-2,1,1,5,-1,2
-1,0,1,0,-3,-7,0,-4
-2,-1,-1,2,-1,1,-1,-1
-1,-2,0,-2,-2,2,3,0
1,2,0,2,1,-3,-5,-1
-6,-8,-2,4,2,1,0,-1
1,0,-1,-3,-1,-3,-3,0
0,-1,-2,-7,-3,0,8,-1
1,0,1,1,1,2,-1,2
0,1,0,2,1,3,-2,-1
4,0,0,-3,-1,-12,-8,-2
-3,0,-1,1,-3,3,-1,-4
0,-1,0,2,0,-6,4,1
2,2,1,-1,2,9,1,2
-1,0,0,1,1,4,4,1
