ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,0,-2,1,2,4,1,3
0,-1,0,0,-1,-1,0,-1
-2,-1,-2,1,-1,-2,-2,-3
-1,-1,0,1,0,9,4,0
-1,-1,-1,0,0,-5,-1,-1
-2,1,-1,-1,-3,-3,-1,0
-1,-1,1,2,1,-3,-1,0
0,0,-2,-9,-1,-1,-2,-2
-2,0,0,-2,-2,1,-2,-2
0,-2,1,2,0,-2,1,0
0,0,1,1,1,0,4,0
2,1,1,5,1,2,0,1
1,-3,-1,-3,2,4,1,1
-1,0,-1,-2,-3,-2,-4,2
-3,0,-2,1,-4,-7,-8,-6
-3,-1,0,3,0,-7,0,-2
0,1,-1,-1,0,2,0,0
1,1,1,3,0,5,1,3
0,-1,0,-1,-2,0,2,0
-1,-1,-1,-4,-1,-1,-2,-1
-3,1,-2,1,-1,0,0,-5
-1,-1,-1,-2,-5,-7,-6,-3
-2,0,0,-1,0,4,4,-1
3,-2,-1,3,1,-6,-3,4
-1,0,-1,-3,-2,-5,-2,-2
1,1,0,0,0,0,2,0
-2,0,0,-1,-1,3,-4,-2
-2,0,0,5,-2,-2,-5,-3
0,-1,1,-5,-2,2,10,0
0,-3,1,4,3,-2,0,-1
1,-1,0,1,-2,-4,-8,-1
-3,-2,-1,-1,0,3,4,-3
-1,0,-1,1,1,4,-2,1
-2,-1,-1,-6,0,3,-1,-1
1,-2,-2,-2,0,-3,1,-1
-2,-1,-3,-3,-5,-9,-4,-2
-1,0,1,5,3,-2,-3,-1
-1,0,-1,-1,0,5,4,1
0,0,1,-1,1,2,1,1
1,0,-1,-1,-2,-3,-1,-4
0,-1,-3,-2,-2,-1,-3,4
-1,0,0,1,0,1,3,-3
-1,0,0,1,1,-8,-4,0
0,-1,-4,-10,-3,-2,-3,-1
0,0,0,1,1,6,-1,-1
1,-2,0,2,0,1,-2,-2
0,0,-3,-2,-1,0,0,-1
-1,-1,-1,1,-2,-6,5,3
-1,-1,-1,-1,-1,-1,0,0
-1,-1,-1,-3,-3,-1,-2,-2
