ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,0,-3,-7,-1,4,-1,2
-2,-3,-3,4,0,-3,0,0
-2,1,1,0,-6,-15,-9,-5
-2,-3,-5,-11,-9,-5,1,1
-4,0,1,4,8,12,6,-1
1,-2,2,3,4,7,1,1
0,-2,-3,-1,-1,1,1,0
-7,-1,-1,0,-4,-5,-3,-2
7,-1,-4,-11,-10,-16,-7,-2
2,1,-2,4,5,7,4,0
1,-1,1,2,5,2,6,14
6,4,-1,-11,-2,1,-5,-8
-6,-1,-3,4,-2,-4,-1,-1
-1,-1,-3,0,-5,-3,-1,-1
-3,-2,-1,3,-1,-12,-11,-6
-8,-2,-1,0,2,6,14,10
12,5,2,1,-1,7,2,0
1,-1,-1,0,-1,-3,-4,-2
-1,-2,-2,-6,-2,3,-1,-3
2,0,0,-3,-2,-2,-3,5
-5,-2,-3,-11,-1,1,0,-3
-5,-5,-2,11,-7,-13,-8,-1
0,-1,0,2,0,-9,-4,0
4,2,0,4,8,19,5,-2
-3,1,6,8,8,11,11,5
14,2,1,-2,3,3,2,0
-2,-1,-1,-6,-1,-1,-1,-2
-2,-2,-1,2,-7,-16,-10,-6
-5,-2,-1,1,-2,-5,-4,-3
-8,-1,-2,-5,-1,-2,2,0
3,2,2,3,4,20,6,1
6,4,0,-4,1,-10,-3,3
0,-3,-2,-1,-5,-1,2,0
-3,-1,0,-1,3,2,4,-3
-3,-2,-3,-1,3,5,-2,4
-6,-2,-2,4,-3,3,3,-5
-3,-1,-2,-2,-2,-6,-9,-1
5,0,-1,-3,-6,-6,3,2
-1,0,3,-1,-1,-2,2,0
2,0,3,-9,0,4,0,-1
-5,-2,-1,-1,1,-2,-2,-2
-4,-2,0,7,5,6,4,5
1,0,0,1,-2,-3,-3,-5
-6,-4,-2,-6,-4,-6,-3,1
3,-1,-2,-2,-3,-3,3,-1
0,1,2,-2,4,8,1,3
0,-1,-1,0,-1,10,2,-2
-3,-1,-2,0,-1,-3,-3,-3
2,1,0,-5,-7,-17,-13,-2
-9,-3,-1,-3,-3,-3,1,-6
