ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,1,-2,-1,2,3,6,1
1,1,0,3,4,6,1,-2
1,1,0,-2,-1,-3,2,2
0,-1,-1,-2,-2,-2,-2,-1
-2,-2,-1,-3,-4,-3,-3,-1
-1,-1,-1,-3,-2,-12,-7,-4
-2,-2,-1,-3,2,-6,-3,-1
0,1,-1,0,1,12,3,1
0,0,-1,2,2,2,2,0
-1,-1,-2,1,2,5,2,-2
-2,0,-2,-1,-3,-6,-6,0
0,-2,-1,-3,-6,-11,-2,-4
1,1,0,0,2,5,2,2
-1,0,1,-2,1,4,-1,1
1,0,1,1,-3,0,0,-3
-2,0,-1,1,-2,0,-1,-1
0,-1,-1,-1,4,-1,0,1
0,-2,1,1,0,0,-1,0
-1,-1,-1,1,0,2,1,-2
0,0,-1,1,0,0,1,-1
-3,-1,-2,-1,-3,-6,-4,-2
-1,0,-3,-2,-3,2,1,-1
-1,1,0,-1,0,-7,-3,1
1,-1,2,-1,1,2,4,2
0,1,-1,2,-2,2,0,1
-2,-2,-1,5,0,-1,-2,-3
1,-2,-1,0,-2,4,-1,0
-2,-1,-3,-2,-2,-9,-2,-1
0,0,1,-3,-2,-5,-2,-1
-1,0,1,0,2,6,0,1
0,0,0,-3,-1,3,2,-1
-1,-1,0,-2,1,-4,-4,-2
-1,-2,-3,-2,0,-1,0,-3
-1,-1,1,2,-4,-9,-1,0
-1,-1,-1,0,4,5,2,-1
0,0,1,2,-1,4,1,-1
0,1,0,-3,0,1,-2,-2
-1,-2,-2,-3,-3,1,3,0
-1,0,0,3,-2,-14,-5,0
0,1,1,0,4,9,1,1
1,0,0,1,0,1,2,-1
0,0,-1,0,-2,-5,-2,-2
-1,-2,-1,-7,-2,2,-1,-3
0,0,-3,2,0,-4,0,1
1,0,2,4,3,3,2,2
0,-1,0,-4,1,2,5,4
-4,0,-3,0,-1,-3,-3,-3
-3,-1,-1,1,-1,-2,-2,-4
0,-2,-2,-3,-6,-7,-2,-1
0,1,0,-2,-4,-4,-3,-1
