ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,-1,-4,-8,-2,1,0,1
-1,-2,0,-1,-1,7,6,1
-1,0,0,-2,-2,-1,0,-2
0,0,0,-3,-1,-3,-3,0
1,0,-1,3,2,-1,0,-1
0,0,0,0,1,0,-1,0
2,1,0,-1,1,-1,0,2
-2,-1,-1,-5,-4,-6,-6,-8
-3,-1,1,1,-3,-3,-3,-3
0,-1,0,1,2,3,3,-1
0,0,1,3,3,9,4,2
0,1,-2,-3,1,1,0,1
0,0,4,5,0,2,1,2
-3,-1,-1,-5,-3,-6,1,-4
0,-1,-2,1,-4,2,1,0
-2,0,-1,-3,0,-6,-1,-1
-1,-2,-2,2,-3,-4,-3,-2
0,-1,-1,1,1,2,0,0
1,-1,0,-2,1,1,0,2
-2,0,-4,-2,-2,-3,-2,0
1,2,1,1,-2,0,2,-1
-1,0,1,-2,-2,-8,-6,0
0,0,0,1,2,6,6,1
-1,-2,-1,-6,-2,-1,-1,0
-2,0,-1,0,1,-3,-2,-4
-2,-1,-2,0,-3,-3,-4,-2
-1,-1,0,0,0,-3,0,-1
1,0,0,1,0,7,4,1
-3,-3,-2,-2,1,-1,-1,0
-1,-1,1,5,1,7,4,1
0,-1,-1,-7,-3,-7,-3,-2
0,-1,-2,-4,1,3,1,0
0,-1,-1,-2,0,1,0,1
-3,1,-1,2,-2,-12,-5,-3
1,-1,0,0,-3,0,-1,0
-1,0,0,2,1,3,-6,-2
-1,-1,-1,0,-1,2,10,2
-1,-1,-1,-2,0,1,-1,0
0,1,1,1,2,-4,-1,4
-1,-1,1,-4,-1,5,4,-1
0,-2,-2,3,-1,-5,-4,-2
-1,-1,-1,-2,-2,-2,0,-1
-1,0,-1,-4,0,2,-2,1
-1,-1,-1,3,0,-2,-2,-2
2,-1,2,1,2,3,0,2
0,-1,0,2,0,1,2,0
-2,-2,-3,-7,-4,-2,-1,-4
-1,-2,-1,-5,-3,-5,0,0
0,0,-2,-7,-3,-6,0,-1
1,0,-2,-3,3,10,1,-2
