ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,-2,-2,0,-2,-1,1,-1
0,1,1,0,1,3,-1,0
-1,0,2,0,-1,1,-1,-1
-2,-4,-2,-1,-1,-8,-7,2
-2,-2,-1,-2,1,1,1,0
1,0,1,3,3,7,8,6
0,2,1,0,1,2,1,-4
-1,0,0,-1,-1,-1,0,-2
0,0,-1,-2,-3,-2,-2,-1
-3,-2,-1,-2,-5,-9,-3,-2
-2,-2,-3,2,1,-1,-4,0
0,1,0,3,6,9,7,1
1,-2,0,-1,1,6,3,2
-1,0,0,-3,-4,-3,-2,-5
-2,-2,-2,-2,-6,-2,-4,-2
-1,-1,1,-5,-4,-14,-4,-3
1,-1,0,1,1,2,0,2
0,2,-1,1,2,3,0,1
-1,0,0,-1,3,7,3,2
-3,-3,0,2,-3,0,1,-3
0,0,-2,0,-2,-4,-2,0
-2,-3,0,-4,-3,-4,-5,-6
-1,-1,3,-1,-1,-4,0,1
1,1,2,3,3,6,1,2
0,0,2,2,0,2,0,-4
-1,1,0,1,-2,-6,-3,-2
-1,-1,-1,-3,-3,-1,-1,0
-1,-1,0,-3,-1,-3,-3,-3
0,-1,-2,-1,-4,-2,-4,-1
1,-1,-1,2,-1,3,3,4
1,1,-2,-4,5,10,0,-3
-2,-1,-2,-1,-2,-9,-2,1
0,0,1,3,2,5,4,2
-1,0,-1,0,0,-4,-2,1
1,-2,0,2,-2,-4,-1,-1
0,0,0,-1,-2,5,3,-1
-2,-1,-1,-1,0,-5,-4,-2
-1,-2,1,-2,-2,-5,-1,0
-1,-1,-1,1,1,1,3,1
0,0,0,2,5,12,1,-1
-1,0,0,1,-4,-4,-1,0
-1,0,-1,-2,-1,-1,-2,-1
-1,-1,-1,-1,-3,-8,-2,-2
0,-1,-1,-3,-1,-1,0,0
0,-2,0,2,2,3,3,1
-1,0,-2,0,-2,0,-3,-2
-2,-2,0,0,-3,-6,-3,-2
1,-2,-5,-5,-4,-4,-1,-1
0,3,10,3,3,6,3,0
1,-1,-2,0,1,-6,-1,0
